job_titles,job_description,images,locations,salaries,companies
"Junior - Medior ERP Finance Consultant, Almere / Home, EUR4800","Begrijp jij wat voor invloed de financiële cijfers op de kredietwaardigheid van een bedrijf heeft? Heb jij recent je HBO of WO opleiding behaald in richting van finance en wil jij je ontwikkelen binnen een interessante en internationale organisatie?
Voor een opdrachtgever in regio Amsterdam ben ik op zoek naar een Credit Analyst. In de functie van Credit Analyst moet je een balans en de jaarcijfers kunnen analyseren en begrijpen wat voor invloed dit heeft op de organisatie. Hierin ben je onder andere verantwoordelijk voor het beoordelen van kredietaanvragen voor zakelijke klanten aan de hand van risicomodellen. Het uiteindelijke doel is om, samen met Commercie en Collection, te zorgen voor een zo gezond mogelijke portefeuille, waarbij we de kredietrisico's continu monitoren.
Taken en verantwoordelijkheden:
Het verzamelen en verwerken van relevante (financiële) informatie via diverse kanalen met betrekking tot door Commercie aangedragen cliënten
Analyseren van financiële informatie, zoals bijvoorbeeld jaarverslagen
Vastleggen van alle relevante gegevens binnen het Global Credit Risk Management System (GCRMS) en Client Acceptance for the Retail Segment (CARS)
Het aanmaken van een kredietvoorstel t.b.v. het Credit Commitee én het hoofdkantoor
Ondersteunen van Commercie bij gesprekken met klanten en prospects
Revisie van limieten en zekerheden en constante bewaking van continuïteitsrisico en het anticiperen hierop
Skills en opleiding:
Afgeronde HBO of WO opleiding in de richting van finance
Minimaal 0,5 jaar ervaring in de richting van financiële analyse, mag in de vorm van een stage
Professionele beheersing van de Nederlandse en Engelse taal
Financieel en analytisch inzicht
Commercieel vaardig
Aanbod:
Salaris tussen de €2750 - €3000 euro
Volledige reiskostenvergoeding
40 uur per week
Mogelijkheid tot ontwikkeling en doorgroeimogelijkheden
Behalen van WFT's wordt volledig vergoed
Ben jij de analytisch sterke financial die alles wil leren op het gebied van financiële administratie en kredietbeoordeling? Reageer dan direct!",https://media.glassdoor.com/sql/3359049/nigel-frank-international-squarelogo-1629385299249.png,Almere,nan,Nigel Frank International Limited3.0 ★
Accounting Assistant,"Junior - Medior ERP Finance Consultant, Almere / Home, EUR4800
1704234SM_1681737483
Junior - Medior ERP Finance Consultant, Almere / Home, €4,800 p/m - Exclusive Opportunity!

One of our exclusive clients, a growing IT Solution Provider that specialises in the diverse and international shipping and maritime industry, is actively looking for an enthusiastic Junior - Medior ERP Finance Consultant to join their talented team.

As a Microsoft Gold Partner and Independent Software Vendor (ISV), you would receive comprehensive training, certifications and mentoring on the Microsoft D365 Finance & Operations ERP solution. My client are very open to considering candidates from a variety of different ERP backgrounds (e.g., SAP, Oracle, Dynamics NAV, D365 Business Central, Oodo, AFAS...) that would welcome the opportunity to transfer their knowledge to focus on this widely adopted and user friendly solution.

Although this leading IT Solution Provider have ongoing projects across a variety of locations such as the Netherlands, Belgium, UK, USA, Canada and South Africa, my client are a very flexible employer, where you could expect to have the freedom to work regularly from home (2-3 days a week) and only travel abroad on projects occasionally.

Your Profile:


At least 1 year functional ERP consultancy experience

Strong finance understanding, either specialising in ERP Financial Management modules and / or from a commercial / educational background in finance and accountancy

Excellent communication skills in English

Enthusiastic and consultative nature

My Client is Offering:


A competitive salary with a range of attractive benefits including a mobility allowance, pension scheme, laptop, phone, flexible working hours, etc.

Flexibility to work regularly from home (2-3 days a week)

Opportunity to be mentored and trained by a highly experienced Lead ERP Finance Consultant

International, multi-site ERP implementation and upgrade project exposure

Opportunity to focus on the exciting and diverse shipping and maritime industry

Welcoming and friendly working environment, with open communication across the business

My client is looking to fill this position ASAP, so if you feel you have the relevant skills for this role, please send your CV to Sebastian at s.mann@nigelfrank.com, or call +31 20 808 6363

I understand the need for discretion and would welcome the chance to speak to any Microsoft Dynamics candidates that are considering a new career or job either now or in the future. For more information on the Microsoft Dynamics market and available opportunities I can be contacted either by email (s.mann@nigelfrank.com) or by phone (+31 20 808 6363), and confidentiality is of course guaranteed!

Please see www.nigelfrank.com for more fantastic Microsoft Dynamics opportunities.

Nigel Frank International Ltd is acting as an Employment Agency in relation to this vacancy.

Dynamics AX / Axapta / D365 / Dynamics NAV / Navision / ERP / Epicor / Infor / AFAS / Oodo / SAP / Oracle / JDE / Finance / Consultant / Utrecht / Amersterdam / Amersfoort / Apeldoorn / Arnhem / Almere / Noord Holland / Flevoland / Gelderland
Netherlands

€3,500 to €4,800 EUR
Consultant Role
Skills: Dynamics AX / Axapta / D365 / Dynamics NAV / Navision / ERP / Epicor / Infor / AFAS / Oodo / SAP / Oracle / JDE / Finance / Consultant / Utrecht / Amersterdam / Amersfoort / Apeldoorn / Arnhem / Almere / Noord Holland / Flevoland / Gelderland
Level: Mid-level",https://media.glassdoor.com/sql/6411712/odyssey-hotel-group-squareLogo-1667569551308.png,Utrecht,nan,Odyssey Hotel Group5.0 ★
(junior) Business Controller,"ARE YOU A HOSPITALITY BRAVEHEART?
ARE YOU OUR NEW ACCOUNTING ASSISTANT?
Location: Utrecht / Hybrid

One of the awesome benefits: We have a truly flexible work environment - split your time between our HQ, hotels and your home.
ABOUT ODYSSEY
We're The Odyssey Hotel Group, Europe’s most ambitious hotel operator and the team behind many famous global hospitality names. We partner with Marriott, IHG, and Accor to develop exceptional properties across various brands, from Holiday Express to Marriott's Autograph collection.
Powered by over 700 Bravehearts and supported by Activum SG as our major shareholder, our purpose is to create wonderful stories through a passion for unique and locally inspired hotel design and attention to every detail. We achieve this through a culture of enabling and empowering our teams to be masters of the art of hospitality.
ODYSSEY CULTURE
You’ll be joining a fast-moving, ambitious, and successful team that’s shaking up the industry we love. If you thrive on responsibility, share a passion for great service, and are a natural collaborator, we'll be a good fit. We pride ourselves on a Braveheart spirit with a collaborative mindset.
THE ROLE
As an Accounting Assistant you will be part of our central accounting team, based in Utrecht. You are responsible for the financial administration from A to Z for two of our hotels in Netherlands. You work closely with all colleagues within the financial department and support the hotels where necessary. Together we provide the ultimate guest experience and the best possible result.
THE KEY RESPONSIBILITIES
Creditor and debtor administration
Processing and checking bank transactions
Income Audit check
Balance reconciliation
Preparations for the monthly and year-end closing
HAVE YOU GOT IT?
You speak English fluently (Dutch is an added bonus!)
You have an MBO or HBO diploma, preferably in a Finance or Hotel Management related field
THE WAY YOU DO IT
Enthusiastic and proactive!
Love numbers!
Don't be afraid of deadlines!
You get a kick out of optimising processes
WHY THIS ROLE AT ODYSSEY?
The advantage of joining via Odyssey means that you’ll be empowered to be your very best. Together we grow. You get the opportunity to grow to our other brands and headquarters.
Truly hybrid working environment - you choose your office days! (NB. this role will also require hotel visits).
Salary in scale - 6, based on 38 hours per week, according to the KHN Horeca CAO.
Employee discount rates in more than 8000 hotels, for you and your family.
Your personal development is taken seriously. You have the option to grow within our diverse hotel brands and our headquarters. You'll be regularly informed of vacancies and are free to apply internally!
Room for your ideas and creativity - your vision is important to us.
Working in a dynamic work environment where no day is the same.
A culture where great colleagues become true friends.
Diversity in the work and tasks and getting involved in projects.
INTERESTED?
Please apply via this vacancy and if your experience is a match, one of our colleagues from the Talent team will contact you as soon as possible.
We look forward to receiving your application!",https://media.glassdoor.com/sql/888185/top-employers-institute-squareLogo-1683706378541.png,Amsterdam,nan,Top Employers Institute3.4 ★
Junior Controller Reporting,"(Junior) Business Controller
Finance cluster – reporting to Senior Business Controller


Top Employers Institute is the global authority in recognizing excellence in people practices. Headquartered in Amsterdam, the Netherlands, we are proud to have certified well over 2.000 Top Employers around the world for their dedication to enriching the world of work for their people. For our Finance team we have an exciting new role. The purpose of the Junior Business Controller is to support in preparing, analysing and communicating financial information across the functions, in budgeting and forecasting. This role reports to the Senior Business Controller
Key result areas and main activities


The responsibilities of the Controller comprise of,
Take part in annual budgeting, forecasting/LE’s, reporting, strategic planning;
Analyse and report the financial development of the cluster on monthly basis;
Perform month end closing checks in collaboration with Regional Financial Controllers;
Ad- hoc reporting on business relevant issues;
Preparing financial and KPI reports for key stakeholders;
Providing financial analysis of different aspects of the business;
Participate in creating guidelines for the internal reporting procedures and definitions;
Participate in projects to enhance further operational efficiencies.


Competencies
Collaboration
Customer focus
Global perspective

 · Financial acumen
Business acumen
Manages complexities
Plans & aligns
Optimizes work processes
Ensures accountability
Communicates effectively
Tech Savvy


Qualification Criteria

 Business Controller has the following skills and competences:
HBO/ specific controlling education or international equivalent
+2 years of working experience in a similar environment
Hands-on, result oriented/focused, flexible, being able to deliver
Focus on improvements
Strong analytical skills and logical abilities
Good skills in Excel and data analysis
Pro-active and strong team player but not afraid to challenge
Strong communication skills, both verbal and in writing (English, Dutch)
Fast learner with the ability to see the big picture but also understand the importance of details
Aiming for high level of quality
Takes ownership and responsibility
Enjoys working in a dynamic environment
Residing in the Netherlands (we work human centric so you will work from home and from our HQ office in Amsterdam)


Top Employers Institute offers

Competitive fixed & variable remuneration
Human centric way of working: Flexible working conditions, including the flexibility to work from home or from the office
We pay you to pay it forward. 2 days company paid time off (VTO) for volunteering for causes you care about
Dynamic and open business culture
Plenty of room for initiatives and own responsibility
Leader in HR, relied on by global clients such as DHL and PepsiCo
Fast growing company, enabled by owner HAL Investments, which is one of the largest, long-term, investment companies of the Netherlands
International environment: colleagues from all over the world and offices in 12 countries, including France, Germany, China, US, South Africa, the UK and Brazil


Top Employers Institute is an Equal Opportunity Employer. We respect and celebrate each other’s differences. We know that a diverse workforce enhances our success. We are conscious that having the freedom to be yourself is the basis of sustainable growth. To us, it doesn’t matter where you were born, what you believe in, how old you are, what you look like, or who you love. We actively promote and depend on the diversity of thought, skills, and capabilities in our project teams to serve our international consumer base in the best way possible. We believe that different perspectives and backgrounds actually lift Top Employers Institute to new heights and increase our way of thinking for a better world of work. Join us, as there is a place for you here!",https://media.glassdoor.com/sql/10626/ballast-nedam-nv-squarelogo-1426750046226.png,Nieuwegein,nan,Ballast Nedam3.3 ★
Trainee Finance Accounting,"Met jouw analytische blik en reporting skills ga je ervoor zorgen dat wij verder bouwen aan een nog betere financiële omgeving. Dus wil jij je verder ontwikkelen tot controller in een dynamische omgeving? Dan komen wij graag met jou in contact!

Wat ga je doen
Als Junior financial controller ben je samen met je collega’s verantwoordelijk voor de financiële administratie binnen Ballast Nedam. Binnen deze diverse rol krijg je de kans en de ruimte om alle aspecten van het financiële vakgebied rondom accounting, management reporting, businessplannen en consolidatie te ervaren. Je bent mede verantwoordelijk voor de holding administratie, algemene kosten bewaking, periodieke management rapportages en de verbetering van interne processen.
 Daarnaast werk je binnen deze functie samen met de centrale financiële diensten en ben je geregeld aan de slag met de financiële administraties in een project omgeving. Hierbinnen zorg je ervoor dat je precies weet wat er speelt. Je wilt kostenbeheersing echt in control hebben en kijkt verder dan alleen de cijfers. Je zoekt daarbij constant naar verbetermogelijkheden en weet hoe jij de mensen zowel intern als extern hierin mee kan krijgen.
 Ballast Nedam heeft een stevige groeiambitie en werkt met veel passie aan de mooiste bouw- en infraprojecten. Je komt te werken in een gezellig en hecht team van vier controllers en één manager op de financiële afdeling en werkt voor de gehele Ballast Nedam organisatie. Hierbij heb je ook veel contact in Engels vanwege onze internationale collega’s. De functie voer je uit op ons hoofdkantoor te Nieuwegein. Deze rol is tevens uitermate geschikt om je verder te ontwikkelen als Financial Controller of Project Controller.

Wat breng je mee
Je beschikt minimaal over een afgeronde SPD of HBO opleiding in een financiële richting zoals Bedrijfseconomie, Accountancy, Finance & Control of bijvoorbeeld Bedrijfskunde
Je neemt verantwoordelijkheid, bent assertief, durft met innovatieve ideeën te komen en weet hoe je verandering teweeg brengt
Naast dat je een goede kennis van Excel hebt, ben je leergierig, analytisch sterk en heb je de ambitie om het financiële proces goed te begrijpen en naar een hoger niveau te tillen;
Je bent ondernemend ingesteld en communicatief vaardig in zowel de Nederlandse en Engelse taal in woord en geschrift.
Wat jij van ons krijgt
13x per jaar een aantrekkelijk salaris per vier weken passend bij jouw kennis en ervaring;
Goed pakket arbeidsvoorwaarden volgens cao Bouw & Infra, 30 vakantiedagen, individueel budget (6%) waarvan je ook extra vrije dagen (13) kunt kopen en een uitstekend pensioen;
Professionele werkomgeving met leuke collega’s en volop mogelijkheden om jezelf te ontwikkelen;
Uitdagende en afwisselende baan met veel verantwoordelijkheid en zelfstandigheid.
Over
Ballast Nedam is een Nederlands bouw- en ontwikkelbedrijf met internationale invloeden. We richten ons op mensen en resultaten. Met grote toewijding bouwen we samen met onze partners aan een duurzame leefomgeving. Elke dag dagen we onszelf uit om te verbeteren. Dat betekent dat we onszelf hard maken om toegevoegde waarde voor onze klanten te creëren en om het welzijn van onze leefomgeving te verbeteren. We zijn open-minded, gretig om te leren en gericht op het maken van echte verbinding. We passen onze unieke manier van werken toe om mooie werken te realiseren, in Nederland en daarbuiten. Veiligheid, duurzaamheid, digitalisering en maatschappelijk verantwoord ondernemen zijn onze speerpunten. We zijn er trots op deel uit te maken van Rönesans Holding, nummer 9 in de lijst van Europa's grootste internationale aannemers. Wij zijn Ballast Nedam, we Challenge to Improve.
Wij kijken uit naar jouw reactie!
Interesse in deze uitdaging? Solliciteer snel via onderstaande sollicitatieformulier. Voor vragen over de vacature kun je bellen met Pascal Brink, Corporate Recruiter, 06-18 68 79 51.
Acquisitie door werving en selectie-, detacheringsbureaus of andere bemiddelingsbureaus naar aanleiding van de vacature van Junior Controller Reporting wordt niet op prijs gesteld. Kandidaten die zonder overleg worden voorgesteld zullen niet in behandeling worden genomen.

hbo,wo",https://media.glassdoor.com/sql/36947/epson-uk-squarelogo-1395419759792.png,Amsterdam,nan,Epson Europe4.1 ★
Management Assistant,"Your Mission:
Epson is recruiting for an exciting new traineeship within our Finance Accounting department of Epson EMEAR.

If you goal as a trainee is to gain maximum opportunity to experience different tasks as a junior finance member working within a dynamic international business environment - we would love to see your application!

The trainee will be mentored/coached by their line manager and receive daily attention, training on financial basics, as well as career/personal development advice. The successful trainee will also be regularly reviewed in line with Epson’s general appraisal process.

As flexibility is key to a modern lifestyle this role also comes with three days WFH.
What will you do:

Processing of manual journal entries in SAP
Assist with Accounts Payable payment checks
Assist with credit card reconciliations
Assist with employee expense report processing and analysis
Assist with account/transaction analysis and cost interpretations
Assist with preparation of company trial balance
Provide support in reconciliation of the list of the General Ledger accounts
Help with organizing accounting related internal control documentations
Assist with ad hoc financial accounting operational data entry and with some account reconciliations

What we ask for:

Studying for Bachelor or master’s degree in business, economics or finance. Minimum of 3 years completed
Student looking for a 6 to 9 months traineeship during last year of study
Good financial / accounting knowledge
Strong affinity with finance and reporting systems
Preferably exposure to international business environment
Good knowledge of Excel, including experience in using excel as a tool for financial analysis and reporting
Preferably experience and knowledge of ERP (e.g., SAP)
Good communication skills
Fluent in English, verbally and in writing

We are keen to hear from you even if you don’t match all listed requirements, but you identify with our brand and passion for innovation.
What we offer:
Our heritage

We aspire to be an indispensable company, trusted throughout the world for our commitment to openness, customer satisfaction and sustainability. We respect individuality while promoting teamwork, and we are committed to delivering unique value through innovative and creative solutions.

Our commitment to the environment

We all have a role to play in building a better future. For Epson, being a sustainable company means being mindful of every aspect of our organisation – from the smallest lightbulb to the largest factory. It fuels our innovation, drives our growth, motivates our workforce and, ultimately, to contribute to society.
Our people

We believe a healthy culture, strong values, teamwork, and contribution from a diverse range of individuals will help us to strive for excellence.

Our brand
Ranked by Clarivate Analytics as a Top 100 Global Innovator brand for the last seven years running.
Job Reference: EEB00863",https://media.glassdoor.com/sql/3471/danone-squarelogo-1500467362205.png,Hoofddorp,nan,Danone3.7 ★
Assistent Controller,"About the job
For our SNU Marketing Global team in SNU - CB&I (Categories, Brands and Innovation), we are looking for a Management Assistant who will work with the teams of Adult Category. Are you up for a challenge in a dynamic environment? Do you know how to set priorities, manage your stakeholders and add value as an assistant? This is your chance to join us!

In this exciting role you will directly support our Directors within the Global Marketing team and more specifically the Adult department (1 Head + 4 directors reporting to this person) at global HQ of Danone in Amsterdam/Hoofddorp.
About you
As Management Assistant you will work on different projects within dynamic teams. Furthermore your responsibilities include:
Fully responsible for agenda management and travel management and other related activities to calendar managementYou organize Business Updates and Management meeting: agenda & overall arrangementYou are responsible for the overall team calendar, scheduling meetings such as Team Meetings, Business Updates etc.You support the team with finance management support: creating Purchase Orders and vendors in the internal system, budget file management, communication with the vendors, finance spending analysis;You will support the team with administrative tasks like: review some presentations like PPT, declare expenses, coordinate yearly the holiday planningYou are responsible for supporting team events/engagement like: organize lunches, dinners, events, take care of the birthdays tracking and organizing on boarding or offboarding (order flowers, present, organize events, new hire onboarding process, offboarding process ...)You are responsible for administrative support of teams (like updating CBU lists, distribution lists, orgcharts...)
About us

About us

Working here you’ll need to enjoy a fast-pace, complexity and it can get a little challenging. But it’s packed with opportunities. You’ll work with some of the best-known brands in the world, such as Alpro, Evian, Nutricia, Activia and Nutrilon and we absolutely guarantee that you can just be yourself. Be innovative and entrepreneurial and the impact you could make might just amaze you. Join our movement for a healthier world. One Planet One Health BY YOU.


We are proud to be an equal employer. We are convinced our differences make the difference and that an inclusive working environment will drive our growth as a business, as teams and as individuals. We will therefore consider all applicants for employment* fostering an inclusive working culture that is accessible for all.


Did you know that as a B-Corp certified company, Danone Benelux meets the highest verified standards of social and environmental performance, transparency, and accountability?


We Offer
Here at Danone, we are passionate about the investment of our people. We commit to working with you to outline your development pathway through a variety of learning opportunities, both online and offline. We also offer a complete package of benefits, with a competitive primary salary and yearly bonus, but also benefits like a premium free pension, 30 days of paid annual leave, discounts on a collective health insurance, and even on some of our products.


What's next?
Hit the ""apply now"" button and submit your application. To comply with GDPR regulations, we cannot process your personal data without given consent. Therefore, we strongly recommend applying directly via our career website.

Need more information? Please contact Susanne Burger-Van der Zwart, Talent Scout via Susanne.burger-van-der-zwart@danone.com

all applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.


#LI-NL",https://media.glassdoor.com/sql/4171603/v-and-vn-squarelogo-1661264342440.png,Utrecht,€3K - €5K (Employer est.),V&VN
Junior Finance Professional,"Werken bij V&VNHeb jij hart voor cijfers? En wil je ons helpen om verpleegkundigen en verzorgenden eenstem en gezicht te geven? Dan hebben wij de baan voor jou!Verpleegkundigen & Verzorgenden Nederland (V&VN), met ruim 105.000 leden de grootste beroepsvereniging van ons land, maakt zich er sterk voor dat verpleegkundigen, verzorgenden en verpleegkundig specialisten hun vak op het hoogste kwaliteitsniveau en met trots en passie kunnen uitoefenen. De dialoog tussen, met en namens onze leden is het uitgangspunt bij alles wat we doen.V&VN, gevestigd in Utrecht, is vertegenwoordigd in alle onderdelen van de zorg: van wijkverpleging en verpleeghuis tot geestelijke gezondheidszorg en ziekenhuis. Wij behartigen de belangen van onze leden in Den Haag en de zorgsector, mengen ons in het maatschappelijke debat, zijn actief in de media, organiseren (online) evenementen, ontwikkelen kwaliteitsstandaarden en richtlijnen, en helpen leden bij onder meer de ontwikkeling en registratie van hun deskundigheid.Ter versterking van ons team Finance en Control zoeken wij een:Assistent Controllervoor 36 uur per weekWerken binnen het team Finance en ControlDe afdeling Finance en Control bestaat uit 4 medewerkers en is verantwoordelijk voor alle financiële gegevensverwerking en voor interne en externe rapportages. Naast inkomsten uit contributie ontvangen wij meerdere subsidies om ons werk mogelijk te maken. Jij gaat bij V&VN aan de slag als medewerker op de afdeling, waar je verantwoordelijk bent voor het opstellen van diverse rapportages en waar je jouw financiële kennis deelt met je collega’s die jouw hulp nodig hebben.Wat ga je doen?- Projectbeheersing: opstellen van maandelijkse overzichten van de projectadministratie en in overleg met de projectleiders het opstellen en bewaken van de projectbegrotingen;- Helpen bij het opstellen van begrotingen voor subsidieaanvragen;- Bewaken van balansrekeningen- Back-up voor alle financiële werkzaamheden.Werken bij V&VNWat breng jij mee?Om succesvol te zijn op deze plek ben je analytisch sterk, heb jij goede communicatieve vaardigheden, werk je accuraat en ben je in staat om uitkomsten van analyses duidelijk te verwoorden en te presenteren.Je neemt initiatief en werkt oplossingsgericht zonder dat je het menselijk aspect uit het oog verliest.Je bent gedreven om de administratie op orde te hebben en collega’s te helpen met het bereiken van de organisatiedoelen.Je bent aantoonbaar ICT-vaardig en je leert snel om met nieuwe systemen te werken.Je hebt in een vergelijkbare functie ervaring opgedaan met het beheren van een projectadministratie, debiteurenadministratie en de crediteurenadministratie.Je bent opgeleid in de richting Finance & Control of SPD met een specialisatie Controlling of Bedrijfseconomie.Voldoe je niet volledig aan het profiel, maar barst je wel van het talent en word je enthousiast van deze vacature? Solliciteer dan toch! Bij V&VN is er veel ruimte om je te ontwikkelen.Wat mag je van ons verwachten?Wij bieden een brede, afwisselende functie binnen een leuk en klein team. Afhankelijk van opleiding en ervaring bedraagt het salaris € 3.270,- tot € 4.611,- op basis van een 36-urige werkweek (FWG schaal 55).We bieden een jaarcontract met de mogelijkheid tot verlenging of omzetting naar arbeidsovereenkomst voor onbepaalde tijd.V&VN biedt daarnaast goede secundaire arbeidsvoorwaarden, zoals vakantiegeld, een eindejaarsuitkering van 8,33%, reiskosten-en thuiswerkvergoeding, een budget van max. €750 voor het inrichten van een thuiswerkplek en een fietsplan. Een laptop en mobiel worden vanuit V&VN beschikbaar gesteld. We bieden de mogelijkheid om hybride te werken.Meer informatie?Voor meer informatie over de procedure kun je contact opnemen met Mieke Suithoff (HR). Heb je inhoudelijke vragen over de functie, bel dan met Patrick de Bruijn, Controller. Beiden zijn te bereiken via 030-2919050.Solliciteren?Je kunt je sollicitatie sturen naar hr@venvn.nl t.a.v. Patrick de Bruijn.Soort dienstverband: Fulltime, ParttimeParttime uren: 36 per weekSalaris: €3.270,00 - €4.611,00 per maandRooster:Dagdienstma-vrSecundaire arbeidsvoorwaarden:BedrijfsfitnessExtra vakantiedagenFietsplanReiskostenvergoedingSoorten aanvullende vergoedingen:13e maandVakantiegeldOpleiding:HBO (Gewenst)Werklocatie: Hybride werken in 3528 BD Utrecht",nan,Breda,nan,FIT
Junior Business Controller,"Locatie
Breda
Uren per week
40
Functie
Vanuit een vast dienstverband ga je als Junior Finance Professional tijdelijke opdrachten uitvoeren. De duur van de opdrachten lopen uiteen van 3 maanden tot een jaar. Qua inhoud kun je denken aan opdrachten op het gebied accounting, controlling of reporting. Je krijgt de unieke kans om te ontdekken waar jouw passie en krachten liggen. Samen gaan we op zoek naar de ideale opdracht, werkomgeving en branche. Ontwikkel jij jezelf tot een volwaardig Business Controller, Financial Accountant of Financial Controller? Vanuit ons traineeship kan het allemaal!
Organisatie
Wij zijn FIT. Wij richten ons op de bemiddeling van gedreven finance professionals op het gebied van Finance & Control. Wil jij je inzicht vergroten en je kennis verdiepen op een praktijkgerichte manier? Dan ben je bij ons aan het juiste adres. Werken bij FIT betekent dat je wordt ingezet op diverse opdrachten met een tijdelijk karakter. Dit combineer je met deelname aan ons opleidingsprogramma. Hierin wordt aandacht besteed aan het toepassen en verbreden van je vakinhoudelijke kennis en het vergroten van je persoonlijke effectiviteit. Met als doel jouw impact in je rol te vergroten en je ambities waar te maken. De opleiding bestaat uit 12 trainingsdagen, waarvan 3 dagdelen intervisie. De inhoudelijke trainingen zijn geaccrediteerd voor PEpunten. Naast ons opleidingstraject is het vinden van passende opdrachten essentieel voor het waarmaken van jouw ambities. We kijken continu kritisch naar de kennis die je al bezit, welke vaardigheden je al beheerst en wat er nog nodig is om jouw talent optimaal te benutten en jouw ambitie waar te maken. Dat kunnen wij als geen ander door onze jarenlange ervaring op het gebied van finance en arbeidsbemiddeling.
Wat we vragen
Jij hebt net je HBO of WO opleiding in financiële richting afgerond;
Jij beschikt over 0 tot 2 jaar relevante stage- en/of werkervaring;
Communicatief sterk en probleemoplossend zijn steekwoorden die jouw typeren;
In je werk ben je goed georganiseerd en ga je gestructureerd aan de slag;
Jij bent klantgericht, hebt een proactieve houding en gaat accuraat te werk;
Niet in de laatste plaats wil je snel fulltime aan de slag.
Aanbod
Onze arbeidsvoorwaarden zijn zeer aantrekkelijk en transparant. Naast je vaste contract en uitstekende salaris en deelname aan ons opleidingsprogramma, ontvang je vanzelfsprekend vakantiedagen en vakantiegeld. Er staat een auto op je te wachten als je in dienst treedt. Wij kennen een aantrekkelijke bonusregeling. Werken bij FIT staat daarnaast garant voor gezelligheid en leuke events.
Solliciteren
Neem voor meer informatie of het inplannen van een persoonlijke kennismaking snel contact op met Marloes. Je kunt haar bereiken via 06 - 1495 7034.",nan,Moordrecht,€3K - €5K (Employer est.),De Klerk Binnenbouw
Junior Financial Controller,"Als Junior Business Controller bij DKB ga je ondersteuning bieden op zowel business als project control. In deze functie zul je op de hoogte zijn van alle processen die op dat moment spelen en zal je projectmanagers en directie van financiële rapportages voorzien. Met de tijd zullen de werkzaamheden, afhankelijk van jouw persoonlijke- en professionele ontwikkeling en kwaliteiten, uitbreiden. Je zal gaan groeien in de richting van een meer analyserende en adviserende rol. Daarbij kun je altijd terugvallen op de kennis en kunde van de Manager Bedrijfsbureau en Assistent Controller.Dit zijn je werkzaamheden:Assisteren bij het aanleveren van financiële rapportages en het opstellen van prognoses van de eindresultaten van de verschillende projecten;Proactief analyseren en interpreteren van de geleverde gegevens, zodat afwijkingen gesignaleerd en verklaard worden;Vertalen van strategische doelstellingen in duidelijke KPI’s;Je rapporteert aan de Manager Bedrijfsbureau en werkt nauw samen met de Assistent Controller.Wij vragenJij bent een ambitieuze en data-gedreven young professional die bij wil dragen aan de groei van onze dynamische afdeling. Jouw oog voor detail in combinatie met een sterk cijfermatig inzicht zorgt ervoor dat diverse data en informatie op een correcte en efficiënte manier in kaart wordt gebracht. Je hebt een ‘voeten in de klei’ mentaliteit. Het werk is sterk operationeel van aard en dat vraagt om een hands-on aanpak.Verder:Heb je hbo werk- en denkniveau in de richting economie;Heb je goede communicatieve vaardigheden;Voel jij je in het werkveld in de contacten en gesprekken met de projectmanagers net zo prettig als achter je beeldscherm;Ben je communicatief sterk, heb je uitstekende organisatorische vaardigheden met oog voor detail;Ben je stressbestendig en aangenaam in de omgang;Draag je integriteit hoog in het vaandel en denk je in oplossingen;Werk je nauwkeurig en efficiënt;Ervaring met ERP-systemen en Excel is een pré.Ervaring met Power BI is een pré; heb je dat niet dan krijg je daar uiteraard een opleiding voor aangeboden.Wij biedenJe komt te werken in een leuk team met andere finance professionals. Er is sprake van een fijne werkcultuur waar mensen zich op hun plek voelen en waar er een open dialoog is. Er is weinig hiërarchie en je voelt je al snel thuis.Daarnaast krijg je de kans om een belangrijke rol in te nemen in een unieke organisatie. Elk superjacht is custom-made en kan niet bestaan zonder jouw bijdrage. Er zit dus altijd een stukje van jezelf in. Dat geeft een gevoel van trots.Onder een goede beloning verstaan wij meer dan een goed salaris. Plezier in je werk hebben en een goede balans tussen werk en privé zijn minstens zo belangrijk. Hoe meer jij het naar je zin hebt, hoe beter jouw bijdrage aan onze projecten.Kort samengevat kun je het volgende verwachten:- Een inspirerende werkomgeving in de top van de luxe jachtbouw, waar veel ruimte is voor ontwikkeling en scholing;- Een veelzijdige en uitdagende baan;- Een marktconform salaris o.b.v. je kennis en ervaring;- 43 vakantiedagen op fulltime basis (24 + 19 ATV).Herken jij jezelf in bovenstaand profiel? Reageer dan via onderstaande button en stuur je motivatie mee.Extra informatieVoor meer informatie over de vacature of de sollicitatieprocedure kun je contact opnemen met Gert Prakken, Operationeel Directeur, of de afdeling HRM via telefoonnummer 0182-624200 of email hrm@dkb.nl. acquisitie wordt niet op prijs gesteldSoort dienstverband: Fulltime, ParttimeParttime uren: 32-40 per weekSalaris: €2.880,00 - €4.500,00 per maandRooster:ma-vrSecundaire arbeidsvoorwaarden:Mogelijkheid tot promotiePensioenReiskostenvergoedingSoorten aanvullende vergoedingen:Overuren uitbetaaldVakantiegeldTaal:Nederlands (Vereist)Toestemming om te werken:Nederland (Vereist)Werklocatie: FysiekDeadline sollicitaties: 26-05-2023",https://media.glassdoor.com/sql/2451731/nederlands-olympisch-comité-nederlandse-sport-federatie-squarelogo-1633522775282.png,Arnhem,nan,NOC*NSF3.7 ★
