job_titles,job_description,images,locations,salaries,companies
"Assistant Vice Chancellor, Capital Planning, Design and Construction","Our People & Places Solutions business – reinforces our drive to improve the lives of people everywhere and epitomizes the ""why"" of what we do – the tremendous positive impact and value our solutions bring to our communities and society as a whole. From facilities delivering life-saving therapies and ensuring clean water to enabling the connection of people through all modes of transportation and providing access to technology – we're integrating a multitude of these solution elements to build the smart environments of tomorrow.

Start your Jacobs career with a company that inspires and empowers you to deliver your best work so you can evolve, grow and succeed – today and into tomorrow.

Your Impact:
At Jacobs, our Program Management and Construction Management (PM/CM) team works seamlessly with clients by delivering projects and programs to achieve our clients’ goals. If you’re interested in a long and rewarding career working with the industry’s best and most innovative professionals on ENR's #1 Construction Management-for-Fee firm, then Jacobs is where you belong!
We are looking for a driven and collaborative client-focused Entry Level Project Engineer to grow with our team in Iowa City, IA. In this role, you’ll support skilled project management to help reduce the costs of delivering projects and adding value to the business by applying proven project management techniques.
As a Project Engineer based at a client site, you’ll have an opportunity to coordinate active projects and the progression of design and construction process. You will participate in coordination meetings and follow projects from conception through completion. You will provide support to the Project Manager by helping develop and maintain project cost/change controls, project budget, and change order estimates/negotiations, document control, scheduling, and RFI’s. You’ll be tasked with ensuring the project moves ahead to completion according to client standards. Through this role you will have the opportunity to work on multiple fast-moving projects and larger, long-scheduled projects.
Design your career with a company that inspires and empowers you to deliver your best work so you can evolve, grow, and succeed.
Here’s What You’ll Need:

Bachelor’s degree in Architecture, Construction, Engineering or related discipline
0 -2 years of experience working on large building construction or civil projects
Knowledge of pre-design and pre-construction, delivery systems, and components
Experience with construction document controls software or applications
Ability to work onsite during the week at client site
Ideally, You’ll Also Have:
Prior experience with construction sites in healthcare, education, and/or public buildings
Ability to review construction contract document and drawings to establish base scope and the ability to analyze and track changes to project scope
No sponsorship is available for this position.
At Jacobs, we’re partnering across the globe to create the best project outcomes by maximizing the design, digital technology, and support capabilities of our Global Integrated Delivery (GID) teammates. By joining Jacobs, you’ll commit to supporting and engaging with these teams, as we work to build a company like no other.
#NorthPMCM #BIA
Jacobs is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, religion, creed, color, national origin, ancestry, sex (including pregnancy, childbirth, breastfeeding, or medical conditions related to pregnancy, childbirth, or breastfeeding), age, medical condition, marital or domestic partner status, sexual orientation, gender, gender identity, gender expression and transgender status, mental disability or physical disability, genetic information, military or veteran status, citizenship, low-income status or any other status or characteristic protected by applicable law. Learn more about your rights under Federal EEO laws and supplemental language.
At Jacobs, we’re challenging today to reinvent tomorrow by solving the world’s most critical problems for thriving cities, resilient environments, mission-critical outcomes, operational advancement, scientific discovery and cutting-edge manufacturing, turning abstract ideas into realities that transform the world for good. With $13 billion in revenue and a talent force of more than 55,000, Jacobs provides a full spectrum of professional services including consulting, technical, scientific and project delivery for the government and private sector.",https://media.glassdoor.com/sql/5321/california-state-university-squarelogo.png,California,$9K - $29K (Employer est.),California State University4.2 ★
"Facilities Project Manager I, Planning","Campus:
Chancellor's Office

Job ID: 527033

Job Title:
Assistant Vice Chancellor, Capital Planning, Design and Construction

Time Base:
Full-Time

Date Posted:
April 26, 2023 Closing Date:
Open until filled
Description:
Chancellor's Office Statement

Join our team at the California State University, Office of the Chancellor, and make a difference in providing access to higher education. We are currently seeking experienced candidates for the position of Assistant Vice Chancellor, Capital Planning, Design and Construction. The CSU Chancellor's Office, located on the waterfront adjacent to the Aquarium of the Pacific in downtown Long Beach, is the headquarters for the nation's largest and most diverse system of higher education. The CSU Chancellor's Office offers a premium benefit package that includes outstanding vacation, health, and dental plans; a fee waiver education program; membership in the California Public Employees Retirement System (PERS); and 14 paid holidays a year.

Salary

The salary range for this classification is $9,167 to $29,425 per month.

The anticipated salary hiring range is up to $21,667 per month, commensurate with qualifications and experience.

Classification

Administrator IV

Position Information

The California State University, Office of the Chancellor, is seeking an Assistant Vice Chancellor, Capital Planning, Design and Construction to provide senior leadership and direction for the CSU's capital outlay program for its 23 university campuses, including facilities operations, public private partnerships, energy program, and sustainable practices. Oversee the maintenance and operations of the Chancellor’s Office headquarters facilities, including building services, custodial, logistical, and public safety/security support.

Responsibilities

Under the general direction of the Executive Vice Chancellor and Chief Financial Officer, the Assistant Vice Chancellor, Capital Planning, Design and Construction will:
Direct Facilities Planning staff in the preparation of the systemwide capital outlay plan and budget, including the capital project priority list and deferred maintenance support budget request.
Review and prepare board of trustees’ agenda items and presentations.
Prepare and present legislative reports and coordinate with the Department of Finance and other state agencies as needed to support the capital outlay program, including Legislative Analyst’s Office, Department of General Services and State Fire Marshal.
Develop and maintain partnership with Office of the State Fire Marshal (OSFM) in executing the CSU’s authority to approve building plans, and partner with OSFM to secure inspection authority. Review and prepare proposed legislation and analyze proposed legislation.
Identify alternative funding sources for campus projects, develop strategies for funding.
Review and approve allocation requests for capital and deferred maintenance resources.
Review and recommend campus requests for new space support budget funding.
Review individual project and systemwide cashflow compilations and work to manage bond funds to meet IRS spenddown requirements.
Develop policies and procedures related to the master plan, design, construction, development, sustainable practices, utility management, and maintenance of campus facilities.
Identify improvements to process, provide direction, and implement changes in all CPDC areas in support of continuous improvement.
Oversee the preparation and execution of systemwide procurement of services for campus development and operations. Includes issuance of Master Enabling Agreements for Plan Review, Seismic Peer Review, Mechanical Peer Review, Appraisals, and Financial Services. For construction, includes systemwide and regional construction delivery methods including Regional, Specialty and Emergency Job Order Contracts, and Regional Task Order Construction Agreements.
Review contractor claims, participate in claims resolution, construction lawsuits and assist campuses and General Counsel to resolve disputes.
Oversee updates to systemwide Professional Services Agreements for building design and construction contract General Conditions for all delivery methods.
Implement pilot projects in the areas of facility planning, design, construction management, facilities operations, energy management and sustainability and share lessons learned to implement model practices.
Develop and administer policies to assist implementation of public private partnerships. Review ground leases, development agreements and execute documents as appropriate.
Help prepare Chancellor’s Office Facilities Management budget requests; monitor maintenance problems and project process; direct staff; identify needs.
Participate in Chancellor’s Office emergency operations planning and execution.
Oversee Chancellor’s Office renewal and improvement projects; review budget development and monitor progress. Review and approve all contracts.
Direct staff to seek grant funds related to systemwide facilities development and operations. Review grant proposals and develop grant budget requests.
Oversee the update to the Facilities Renewal and Reinvestment Model to estimate the systemwide capital renewal backlog.
Review and support management position on the SETC Unit Collective Bargaining Agreement based on comments from campus Directors of Facilities Operations.
Support campus participation in the APPA Facilities Performance Indicator report to improve campus benchmarking in facilities operations.
Review environmental documents and Board of Trustees agenda items required by the California Environmental Quality Act.
Review, approve and execute all land record documents for the CSU including grant deeds, easements, ground leases, rights of way, etc.
Maintain systemwide utility consumption and cost reporting. Execute utility purchase agreements and grant agreements. Identify conservation opportunities, seek available funding, and implement projects.
Oversee the work of the Seismic Review Board and the Mechanical Review Board who provide outside professional review of our buildings and construction program.
Oversee Chancellor’s Office facilities maintenance, custodial, logistical and public safety/security services.
Oversee recruiting activity and compensation strategy for CPDC.

Qualifications

This position requires:
BA/BS in Construction Management, Urban Planning, Public Administration, Engineering, Architecture, Business or related field
10 years’ experience as a senior manager of capital planning, design and/or construction
Experience interacting with state agencies
Board and senior leadership interactions
Strong customer service orientation
Demonstrated leadership in a collaborative decision-making environment
Proven ability to handle multiple priorities concurrently
Vision, creativity, and flexibility
Excellent communication, presentation, problem-solving and team-building skills
Extensive travel within California is required

Preferred Qualifications
Experience in higher education

Application Period

Priority consideration will be given to candidates who apply by June 9, 2023. Applications will be accepted until the job posting is removed.

How To Apply


Equal Employment Opportunity

The university is an Equal Opportunity Employer and does not discriminate against persons on the basis of race, religion, color, ancestry, age, disability, genetic information, gender, gender identity, gender expression, marital status, medical condition, National origin, sex, sexual orientation, covered veteran status, or any other protected status. Reasonable accommodations will be provided for qualified applicants with disabilities who self-disclose by contacting the Senior Human Resources Manager at (562) 951-4070.

Title IX

Please view the Notice of Non-Discrimination on the Basis of Gender or Sex and Contact Information for Title IX Coordinator at:

E-Verify

This position requires new hire employment verification to be processed through the E-Verify program administered by the Department of Homeland Security, U.S. Citizenship and Immigration Services (DHSUSCIS)' in partnership with the Social Security Administration (SSA).

If hired, you will be required to furnish proof that you are legally authorized to work in the United States.

COVID19 Vaccination Policy

Per the CSU COVID-19 Vaccination Policy, it is strongly recommended that all Chancellor’s Office employees who are accessing office and campus facilities follow COVID-19 vaccine recommendations adopted by the U.S. Centers for Disease Control and Prevention (CDC) and the California Department of Public Health (CDPH) applicable to their age, medical condition, and other relevant indications.

Mandated Reporter Per CANRA

The person holding this position is considered a 'mandated reporter' under the California Child Abuse and Neglect Reporting Act and is required to comply with the requirements set forth in CSU Executive Order 1083 as a condition of employment.

Conflict of Interest

The duties of this position will include participation in decisions that may have a material financial benefit to the incumbent. Therefore, the selected candidate will be required to file Conflict of Interest Form 700: Statement of Economic Interest when they first occupy the position, and on an annual basis, complete ethics training within 6 months of appointment, and attend this training every other year thereafter.

Background

The Chancellor's Office policy requires that the selected candidate successfully complete a full background check (including a criminal records check) prior to assuming this position.",https://media.glassdoor.com/sql/4654/sutter-health-squarelogo-1536350067316.png,"Sacramento, CA",$34.42 - $51.63 Per Hour (Employer est.),Sutter Health3.7 ★
Entry-Level Landscape Designer,"Organization:
SHSO-Sutter Health System Office-Valley
Position Overview:
Represents Sutter Health in a support role on design and construction projects, including new development, facility expansion, renovation, and retrofitting. Supports, coordinating, monitoring and reporting on planning, design, and construction activities and may assume a leadership role on smaller, less complex assignments. With oversight from more senior team members, coordinates, monitors, and reports on design, and construction activities in accordance with the project controls requirements as outlined in the Process & Controls Manual (PCM).

This is a work from home position with onsite visits. Must live within the Sutter footprint.
Job Description:
EDUCATION
Equivalent experience will be accepted in lieu of the required degree or diploma.
Bachelor's: Architecture, Engineering or Construction Management

SKILLS AND KNOWLEDGE
Some familiarity with the Last Planner System and its use in Lean Construction.
Familiarity with how cost estimates and schedules for small projects and put together
Able to assess typical risks to scope budget and schedule for small projects.
Some familiarity with health care construction building codes and regulations, jurisdictional approval processes, construction means and methods, construction processes and procedures, and contract implementation.
Some awareness of the state level building approval processes including the typical requirements of the Department of Health Care Access and Information (HCAI), the California Department of Public Health (CDPH), the California Office of the State Firm Marshall (OSFM) and The Joint Commission (TJC).
Some awareness of the typical building approval processes at the county and city level.
Some competence in project management techniques and software.
Strong verbal and written communication skills as well as team skills to ensure appropriate communications and coordination across project delivery team, Affiliate and vendors.
Good client relationship management skills to maintain positive relations between FPS and affiliate leadership.
Pay Range: $34.42-$51.63
The salary range for this role may vary above or below the posted range as determined by location. This range has not been adjusted for any specific geographic differential applicable by area where the position may be filled. Compensation takes into account several factors including but not limited to a candidate’s experience, education, skills, licensure and certifications, department equity, training and organizational needs. Base pay is just one piece of the total rewards program offered by Sutter Health. Eligible roles also qualify for a comprehensive benefits package.
Job Shift:
Days
Schedule:
Full Time
Shift Hours:
8
Days of the Week:
Friday, Monday, Thursday, Tuesday, Wednesday
Weekend Requirements:
None
Benefits:
Yes
Unions:
No
This position is work from home eligible.
Position Status:
Exempt
Weekly Hours:
40
Employee Status:
Regular
Number of Openings:
1
Sutter Health is an equal opportunity employer EOE/M/F/Disability/Veterans.",https://media.glassdoor.com/sql/623047/marmol-radziner-and-associates-aia-squarelogo-1429710708257.png,"Los Angeles, CA",$48K - $69K (Glassdoor est.),Marmol Radziner3.8 ★
Assistant Project Manager,"We have an immediate opening for a full-time Entry -Level Landscape Designer. We are looking for an enthusiastic designer who is interested in the design-build practice to join to our team. All applicants should be highly motivated, with experience in collaborative work, and have a detail oriented approach in their execution of tasks.

Ideal candidate should have:

The ability to work independently and to work collaboratively in a team.
A highly organized and thorough approach to work.
Excellent graphic skills, including digital and hand graphics.
Strong oral and written communication skills.
The ability to manage multiple tasks simultaneously.
The ability to work on a team and under management of senior design staff.
Proficiency in AutoCAD, Adobe Creative Suite, Microsoft Office.
Experience in Revit and 3D Max are a plus.
Experience in construction documentation, details, and contract administration are a plus.

Minimum qualifications:

A bachelor’s degree in Landscape Architecture from an accredited program.
1-3 years minimum office experience in a collaborative design firm.
Experience with AutoCAD, Adobe Creative Suite and hand sketching.

We ask qualified applicants to send a resume, cover letter, and portfolio to employment@marmol-radziner.com in a single PDF document no larger than 5MB. Only those who fulfill the position requirements will be contacted for interviews.",https://media.glassdoor.com/sql/913/jacobs-squarelogo-1574653848502.png,"Houston, TX",$58K - $83K (Glassdoor est.),Jacobs4.0 ★
Entry Level Construction Professional,"Our People & Places Solutions business – reinforces our drive to improve the lives of people everywhere and epitomizes the ""why"" of what we do – the tremendous positive impact and value our solutions bring to our communities and society as a whole. From facilities delivering life-saving therapies and ensuring clean water to enabling the connection of people through all modes of transportation and providing access to technology – we're integrating a multitude of these solution elements to build the smart environments of tomorrow.

Start your Jacobs career with a company that inspires and empowers you to deliver your best work so you can evolve, grow and succeed – today and into tomorrow.

Your Impact:

At Jacobs, we challenge what is currently accepted, so we can shape innovative and lasting solutions for tomorrow. If you’re interested in a long and rewarding career working with the industry’s best and most innovative engineers, then Jacobs is where you belong. We are looking for a driven and curious client-focused Assistant Project Manager to grow with our team.
You ‘ll have the chance to work on a K12 construction project which is based in Missouri City, Texas. This exciting and engaging large-scale infrastructure project/program will utilize your Construction Management focus to help ensure safe and efficient delivery.
You’ll work with the best Engineers and Project Managers in the business, as well as gain experience working directly with the project Contractors. We want you to be empowered to deliver the boldest solutions for everyday living.
As an Assistant Project Manager, you will be preparing RFIs, RFPs, reviewing the scope of the project and contract values, and providing project oversight to all craft trades at site. Your skills in negotiation, managing the site work, and project controls will guide you towards the best outcome for the client and Jacobs. By building a strong working relationship with the client, you will achieve great success here at Jacobs!
Bring your curiosity, passion for innovation, and talent for multi-tasking in a fast-paced environment. We’ll help you grow, pursue and fulfill what inspires you – so we can make big impacts on the world, together.
Here’s What You’ll Need:
Bachelor’s Degree in Architecture, Construction, or Engineering
At least 3 years of experience working on large building construction or civil projects
Knowledge of pre-design and pre-construction, delivery systems, and components
Ideally, You’ll Also Have:
Certified Construction Manager (CCM) certification or
Professional Engineer (PE) licensure
Essential Functions:
Intermittent sitting, walking, standing, bending, squatting, climbing, kneeling, twisting, and lifting. Lifting requirements limited to 20 lbs. in the form of supplies, drawings, etc. Longest distance carried of 50 feet. Hand manipulation is required for simple grasping, pushing and pulling, and fine manipulation. Right and/or left hands utilized. Occasional need to reach and/or work above the shoulder, for supplies, as well as below the shoulder for same. No foot controls necessary. Must be alert to equipment in the field, there will be occasional travel, will work near construction job site equipment when in the field, occasional need to work near hazardous equipment and machinery, occasional need to walk on uneven ground, exposure to dust, gas or fumes, exposure to noise, extremes in temperature or humidity, and potential work at heights.
At Jacobs, we help prepare people for new opportunities and challenges. With positions at every level, openings in multiple disciplines, expertise in a range of markets and offices around the globe, we create an environment where you can learn, grow, and thrive. From our competitive benefits program to our Health and Safety initiative of Beyond Zero workplace injuries, we believe that you'll find a flourishing career here at Jacobs.
#BIA
Jacobs is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, religion, creed, color, national origin, ancestry, sex (including pregnancy, childbirth, breastfeeding, or medical conditions related to pregnancy, childbirth, or breastfeeding), age, medical condition, marital or domestic partner status, sexual orientation, gender, gender identity, gender expression and transgender status, mental disability or physical disability, genetic information, military or veteran status, citizenship, low-income status or any other status or characteristic protected by applicable law. Learn more about your rights under Federal EEO laws and supplemental language.
At Jacobs, we’re challenging today to reinvent tomorrow by solving the world’s most critical problems for thriving cities, resilient environments, mission-critical outcomes, operational advancement, scientific discovery and cutting-edge manufacturing, turning abstract ideas into realities that transform the world for good. With $13 billion in revenue and a talent force of more than 55,000, Jacobs provides a full spectrum of professional services including consulting, technical, scientific and project delivery for the government and private sector.",https://media.glassdoor.com/sql/913/jacobs-squarelogo-1574653848502.png,"Destin, FL",nan,Jacobs4.0 ★
Project Manager and Designer (Entry-Level),"Our People & Places Solutions business – reinforces our drive to improve the lives of people everywhere and epitomizes the ""why"" of what we do – the tremendous positive impact and value our solutions bring to our communities and society as a whole. From facilities delivering life-saving therapies and ensuring clean water to enabling the connection of people through all modes of transportation and providing access to technology – we're integrating a multitude of these solution elements to build the smart environments of tomorrow.

Start your Jacobs career with a company that inspires and empowers you to deliver your best work so you can evolve, grow and succeed – today and into tomorrow.

Your Impact:
At Jacobs, we challenge what is currently accepted, so we can shape innovative and lasting solutions for tomorrow. If you’re interested in a long and rewarding career working with the industry’s best and most innovative Construction Managers, Architects and Engineers, then Jacobs is where you belong.
We are looking for a driven and curious client-focused Entry Level Construction/Project Manager to grow with our team. The selected candidate will have tremendous growth potential being directly exposed to critical jobs that maintain the country’s infrastructure. We want you to be empowered to deliver the boldest solutions for everyday living. You will be taking initiatives to find solutions that sometimes require you and the team to be very resourceful. This role will prepare and improve your task management and leadership skills throughout the lifetime of a construction project.
As an Entry Level Construction/Project Manager, you will be reviewing RFIs, Submittals, attending weekly project meetings and taking meeting minutes, creating schedules, creating and reviewing estimates and contractor proposals, ensuring that schedule and budget are maintained within acceptable parameters.
Bring your curiosity, passion for innovation, and talent for multi-tasking in a fast-paced environment. We’ll help you grow, pursue and fulfill what inspires you – so we can make big impacts on the world, together.
Here’s What You’ll Need:

Bachelor’s Degree in Construction Management, Architecture, or Engineering.
Interest working on large building Construction Projects and Healthcare Facilities.
Working knowledge of Microsoft Office Programs.
Good Verbal and Written Communication Skills
Ideally, you’ll also have:
Master’s Degree in Construction Management, Architecture, or Engineering.
Prior Experience Working on a Construction Management Role.
Experience with cost estimating, scheduling, and budget control.
Proficiency in reading Construction Plans and Specifications.
Willing to pursue a CMIT (Construction Manager-in-Training) Certification within the first six months.
Jacobs is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, religion, creed, color, national origin, ancestry, sex (including pregnancy, childbirth, breastfeeding, or medical conditions related to pregnancy, childbirth, or breastfeeding), age, medical condition, marital or domestic partner status, sexual orientation, gender, gender identity, gender expression and transgender status, mental disability or physical disability, genetic information, military or veteran status, citizenship, low-income status or any other status or characteristic protected by applicable law. Learn more about your rights under Federal EEO laws and supplemental language.
At Jacobs, we’re challenging today to reinvent tomorrow by solving the world’s most critical problems for thriving cities, resilient environments, mission-critical outcomes, operational advancement, scientific discovery and cutting-edge manufacturing, turning abstract ideas into realities that transform the world for good. With $13 billion in revenue and a talent force of more than 55,000, Jacobs provides a full spectrum of professional services including consulting, technical, scientific and project delivery for the government and private sector.",https://media.glassdoor.com/sql/20990/western-states-fire-protection-squarelogo-1424955860442.png,"Englewood, CO",$50K - $70K (Employer est.),Western States Fire Protection Company3.6 ★
Junior Architect,"Western States Fire Protection (WSFP) and its subsidiaries are more than a company. We are a family of unique individuals committed to our purpose, our values, and each other. And we believe in making our own luck, creating our own opportunities. WSFP accomplishes this by constantly innovating, finding ways to create new value and seizing new opportunities.

Protecting lives and property since 1985, WSFP and its subsidiaries specializes in Life Safety Systems. Our values are simple: integrity, quality, safety, professionalism, commitment.

What we offer:

Health, Life, Dental and Vision Insurance
Employee Assistant Program
Flex Spending (FSA) (Cafeteria Plan) and HSA
401(k) Plan – Matching up to 3%
Employee Stock Purchase Plan
Profit Sharing Plan
Paid Time Off (PTO), Parental Leave, Paid Pregnancy Medical Leave
Paid Holidays
Tuition Reimbursement
Annual Discretionary Bonus
Employer Paid Life Insurance
Gym membership reimbursement
Project Manager and Designer (Entry-Level)

This individual will design, coordinate, and project manage the fire sprinkler and/or fire alarm systems for commercial, industrial, and residential buildings. He or she will design and create the finished representation for the fire sprinkler and/or fire alarm systems using drawing and drafting skills and tools. The drawings produced will be used as a guide by every other link in the chain of construction, both on-site and in the office. This person will have responsibility for the initial planning of a project including scheduling of time, material procurement, analyzing changes, and solving problems.

The pay range for this position is $50-70k per year, depending on level of experience.
Job Responsibilities

Review construction contract documents and coordinate with sub-contractors and general contractor / owner to gather the required information to design the project s fire sprinkler and/or fire alarm system
Through use of analytical thinking and problem solving, determine construction feasibility and systems possibilities
Create detailed drawings through extensive use of CAD type software
Procurement of all material required throughout the project
Perform hydraulic calculations
Develop initial schedules for preliminary project work
Maintain design historical records and historical records for all functions for future use
Develop positive and ongoing relationships with customers to ensure company is meeting customers expectations
Coordinate with other departments within office and field technicians to ensure proper handover of job information
Conduct long range project planning and scheduling
Monitor and manage projects to comply with safety, quality, productivity, and profitability requirements
Directly manage field labor force of assigned projects to assure maximum productivity
Identify changes in projects that impact cost, schedule, or labor requirements
Manage cost estimating for changes in work and submit in a timely manner
Process project billings and monitor outstanding invoices
Continually monitor progress of projects; review reports to ensure compliance with schedule and budgetary guidelines
Forecast future manpower requirements
Oversee work of subcontractors
Report to owner and general contractor about progress and any necessary modifications required
Ensure work complies with codes and permits
Recommend improvements in project management procedures and overall company business practices

Job Qualifications

Bachelor s degree in Fire Protection, Mechanical Engineering, Civil Engineering, Industrial Engineering, Electrical Engineering, Architectural Engineering, Construction Engineering, Construction Management, or related program of study
Experience with CAD software
Proven ability and track record of performing work in a timely manner and meeting deadlines
Detail orientated with an ability to organize and effectively manage multiple complex tasks and solve problems
Ability to coordinate and work in a team environment
Proven positive and professional attitude and customer service skills
Highly motivated and proactive
Excellent communication skills-written and verbal
Previous construction industry experience is preferred
Must be able to pass a background check and post offer drug screen
Valid driver s license is required

All qualified applicants with Western States Fire Protection Company will receive consideration for employment without regard to race, color, religion, sex, sexual orientation and gender identity, national origin or status as a qualified individual with a disability or protected veteran.

VEVRAA Federal Contractor",nan,"Southampton, NY",$25.00 - $50.00 Per Hour (Employer est.),Architect
Junior Scheduler,"Architecture Firm seeking beginning to intermediate level architect or Engineer with 1 - 2 + years’ experience with proven experience in a detailed and coordinated set of construction documents for modern and traditional style high end homes. AutoCAD experience is a must.Applicant shall be pro-active, self-motivated, highly organized, and detail orientated. Candidate must have strong technical, written, and design skills, and must be well versed in construction administration. Must be a strong team player who can work on several projects simultaneouslyBased on initial trail period, experience, and ability to design and execute projects that meet or exceed the offices general vision.Essential Duties:Prepare construction drawingsReview rough sketches, drawings, specificationsOn site construction administration representation with photo documentation, meeting with contractors, and sub-contractors to review progress and conformance of construction documents.Resolve on site details, questions, or concernsReview and approval of application for paymentsReview and submittal of bid package to general contractor for bidding and negotiating phaseRedline and review of in house drawing sets.Construction document and general project drafting - Level of drafting and experiencePunch ListJob Type: Full-timePay: $25.00 - $50.00 per hourBenefits:Flexible scheduleHealth insuranceSchedule:8 hour shiftSupplemental pay types:Bonus payEducation:High school or equivalent (Preferred)Experience:Construction Experience: 3 years (Preferred)Project Management: 3 years (Preferred)Work Location: In person",https://media.glassdoor.com/sql/2460141/anser-advisory-squarelogo-1550759549991.png,"Los Angeles, CA",$96K - $114K (Employer est.),Anser Advisory4.4 ★
Architect I,"At Anser Advisory, we strive and succeed by creating smart, dynamic and professionally skilled teams to deliver extraordinary projects for our clients. You will work on interesting projects which will expand your expertise and hone your technical skills through the ability to access the most advanced technology on the market. Your successful impact will help us obtain our goal of being the nationwide go-to professional services provider. Anser provides our clients with advisory, compliance, program and project construction management services at the highest level of dedication.
Our relationships are on our credibility to deliver on our commitments, with unbeatable service levels to our clients which has resulted in our rapid growth, nationwide.
We are looking for Junior Schedulers to join our growing Buildings team!
Duties & Responsibilities
Assists schedulers with program schedule updates while coordinating input from various Facilities teams
Analyzes schedules for proper use of program level standard codes, layouts and reports necessary to ensure data integrity
Performs QA/QC on P6 schedules and validates logic ties to ensure conformance with scheduling guidelines for various project types
Performs QA/QC on contractors’ schedule submittals for conformance with contract scope and terms
Reads drawings to determine if work is in or out of scope and understands terms and conditions of the contract to determine if any compensable or non-compensable time extensions have merit.
Performs Critical Path and Earned Value analyses
Assists the scheduling team in reporting projects as necessary
Required Qualifications & Education
Graduation from a recognized college or university with a bachelor’s degree in Architecture, Engineering, or Construction Management
One (1) year of full time paid professional experience responsible in Scheduling for an Owner or General Contractor, preferably on multiple educational facilities or public works projects.
Proficiency in Primavera Latest Version and MS Office Suite
Excellent written and verbal communication skills
Ability to build efficient working relationships with project teams and department staff
Superior organizational and planning skills
Salary
$ 96,000-113,500 Annual Salary Range
Pay may be more or less depending on experience, skills, education or geographical location.
We hire great people from a wide variety of backgrounds, because it makes our firm stronger. Each of us contributes to our inclusive environment in the way we act, our level of commitment, encouragement to others to share their ideas, and our everyday, outstanding teamwork to support our clients. We also support professional for our staff and celebrate their accomplishments.
Simply put, our firm is better...because of the people we work with.",https://media.glassdoor.com/sql/19884/mayo-clinic-squareLogo-1646168978668.png,"Jacksonville, FL",$87K - $121K (Employer est.),Mayo Clinic3.9 ★
"Facilities Project Manager I, II, III, IV, V","Why Mayo Clinic

Mayo Clinic has been ranked the #1 hospital in the nation by U.S. News & World Report, as well as #1 in more specialties than any other care provider. As we work together to put the needs of the patient first, we are also dedicated to our employees, investing in competitive compensation and comprehensive benefit plans – to take care of you and your family, now and in the future. And with continuing education and advancement opportunities at every turn, you can build a long, successful career with Mayo Clinic. You’ll thrive in an environment that supports innovation, is committed to ending racism and supporting diversity, equity and inclusion, and provides the resources you need to succeed.


Responsibilities

Participates in full range of architectural work as assigned. May participate in small projects as assigned. Design and Construction documents are the primary focus. Assists with programming, planning, and schematic design services when so directed. Assists in quality and building code review of buildings and projects as assigned. Provides programming and planning services to Project Managers as assigned. Quality review of construction documents created by in-house Project Design Group and external consultants, as assigned.

Qualifications

Bachelor’s degree in Architecture from an NCARB-accredited school and 3 years architectural project experience, one year healthcare remodel experience preferred.Proficiency in current AutoCAD, Revit and Microsoft Office software required. Ability to establish and meet deadlines. Good verbal and written communication skills. Strong interpersonal skills. Responsible for maintaining own personal technical competency. Develops and applies facilities standards. Responsible for maintaining own personal technical competency. Architectural license is required. Must have a state appropriate license and NCIDQ certification (MN, WI, AZ, FL) as applicable.

Exemption Status

Exempt

Compensation Detail

$86,611.20 - $121,264.00 / year

Benefits Eligible

Yes

Schedule

Full Time

Hours/Pay Period

80

Schedule Details

Monday - Friday, 8:00 am - 5:00 pm

International Assignment

No

Site Description
Just as our reputation has spread beyond our Minnesota roots, so have our locations. Today, our employees are located at our three major campuses in Phoenix/Scottsdale, Arizona, Jacksonville, Florida, Rochester, Minnesota, and at Mayo Clinic Health System campuses throughout Midwestern communities, and at our international locations. Each Mayo Clinic location is a special place where our employees thrive in both their work and personal lives. Learn more about what each unique Mayo Clinic campus has to offer, and where your best fit is.

Affirmative Action and Equal Opportunity Employer

As an Affirmative Action and Equal Opportunity Employer Mayo Clinic is committed to creating an inclusive environment that values the diversity of its employees and does not discriminate against any employee or candidate. Women, minorities, veterans, people from the LGBTQ communities and people with disabilities are strongly encouraged to apply to join our teams. Reasonable accommodations to access job openings or to apply for a job are available.


Recruiter

Stephanie Dillon

Department Title

Facilities MCSSO",https://media.glassdoor.com/sql/43059/hawaii-state-department-of-education-squarelogo.png,Honolulu District,$6K - $7K (Employer est.),Hawaii State Department of Education3.1 ★
