job_titles,job_description,images,locations,salaries,companies
Freelance Project Assistant (Global Business Travel),"Referentienummer:
194278
Geplaatst:
28 maart 2023
Salaris:
€ 70 - € 82 Per maand
Opleiding:
HBO, WO
Industrie:
Overige dienstverlening
Ervaring:
3-5 jaar
Full-time/Part-time:
Fulltime
Specialisatie:
Overig
Functieomschrijving
 Job description
Supporting the global project lead, the change manager and the senior project consultant with the project management, stakeholder management and change management activities.
Providing project management support to the global program manager of the global business travel project.
Support and execution of project management activities and project management deliverables.
Ensuring proper documentation of project management activities and deliverables.
Support in liaising with relevant stakeholders in amongst others the Business, IT, Data & Analytic teams and Expert Advisory teams.
Supporting the global change manager with coordination and execution of change management activities, such as preparing communication, training materials, stakeholder alignment presentations;
Perform and support with business analysis on specific topics to decrease complexity in terms of process, technology and data;

Over het bedrijf
.
Functie-eisen
Required:
Minimum of 3-5 years relevant working experience;
Experience in supporting large scale, cross-sector transformation projects as project coordinator, project management officer (PMO) and/or business analyst.
Experience with project management tooling and Microsoft Office applications (PowerPoint, Excel and Project Online).
Experience with participating in projects using waterfall and agile methodology. Has a good understanding of project management methodologies in general.
Experience with supporting stakeholder and change management;
Focus on People and Process;
Preferably onsite 2 days a week;
Preferably knowledge about Global Business Travel / Cross border employment.
Experience working in global shared services is a pre.
Fluent English speaking and writing.

Arbeidsvoorwaarden
Preferred start date : End of April, 2023
Indication of time periode 12 Months
FTE : 40 hours (Negotiable)
Shift : Regular (2 days working in the office)
Preferred language : English (Dutch is not required)
Hourly rate between 70-82 euro an hour

Jefferson Wells werft, bemiddelt en detacheert finance professionals en salarisadminstrateurs van startende professionals tot topsegment managementniveau. Dat doen wij door goed te kijken naar de wensen en behoeften van zowel de opdrachtgever als de professional. Daarnaast zijn we er voor bemiddeling van zzp’ers en het vervullen van vaste posities in diverse sectoren. Jefferson Wells is onderdeel van ManpowerGroup, één van 's werelds meest ethische bedrijven.",https://media.glassdoor.com/sql/13607/jefferson-wells-international-squareLogo-1616767236212.png,Veldhoven,€70.00 - €82.00 Per Hour(Employer est.),Jefferson Wells
BI Consultant,"Over de functie van BI ConsultantGa jij onze klanten helpen om strategische beslissingen te maken op basis van data in de rol van BI Consultant?Als BI Consultant ga jij onze klanten helpen om strategische beslissingen te maken op basis van data. Je gaat aan de slag met het ontsluiten van data vanuit verschillende domeinen en systemen om deze vervolgens te vertalen naar waardevolle informatie. Je komt bij Fagro in vaste dienst en gaat aan de slag met het signaleren, adviseren en implementeren van BI oplossingen bij onze klanten.Wij hebben een breed portfolio aan gerenommeerde klanten binnen zowel de profit als non-profit sector. Denk bijvoorbeeld aan de chemische industrie, food, hightech, maar ook aan gemeentes, woningcorporaties en zorginstellingen.Wij zoeken wij?Voor deze functie van BI consultant zijn wij opzoek naar mensen die ervaring hebben met BI-Tooling (PowerBi, Tabluea, Qlik), affiniteit hebben met Data Warehouse toepassingen en SQL en het leuk vinden om organisaties te helpen naar een data driven omgeving. Je hebt een hands-on mentaliteit en bent in staat om als schakel te fungeren tussen de business en IT. Daarnaast beschik je over:Een afgeronde Bachelor of MasterAffiniteit met IT, informatie management en digitaliseringAantoonbare ervaring met de ontwikkeling van BI dashboardsIn staat om data te transformeren naar ‘actionable insights’In staat om storytelling principes toe passen in de ontwikkeling van visuals en dashboardsOp de hoogte van (technische) trends en ontwikkelingen op het gebied van, BI, Robotics of Data Analytics en in staat om deze in de context van een organisatie / afdeling te plaatsenKennis en/of affiniteit met programmeren en data modellen (o.a. .Net, VBA, Power Query, DAX en SQL);Analytisch sterk en verbanden kunnen zien tussen business, data en informatie behoefteEen zeer goede beheersing en begrip van ExcelBeheersing van de Nederlandse én de Engelse taal.Dit mag jij van ons verwachtenAls je bij Fagro aan de slag gaat als Junior BI consultant, dan werk je in een dynamische, ambitieuze en succesvolle organisatie. Kwaliteit & ontwikkeling staan bij ons hoog in het vaandel. Wij helpen je bouwen aan een mooie verdere loopbaan. Je krijgt de mogelijkheid om jouw talenten maximaal te ontwikkelen met trainingen & opleidingen via de Fagro Academy.Daarbij faciliteren wij tevens de mogelijkheid om verder te studeren en te bekwamen, zoals trainingen op het gebied van technologische toepassingen. Naast de inhoudelijk leuke en uitdagende baan bieden wij een omgeving met een informele en open sfeer. Werkplezier en geluk staan bij ons voorop! Een actieve evenementencommissie met regelmatig leuke activiteiten draagt haar steentje zeker bij.Daarnaast bieden we goede arbeidsvoorwaarden met onder andere:Contract voor onbepaalde tijd;Lease auto met internationale tankpas;Salarisindicatie (afhankelijk van relevante ervaring):1. Startersalaris: hbo €2585 – Wo €2757 + in 2023 extra inflatie tegemoetkoming van €175,- per maand.2. Junior salarisindicatie: €2800 – €3800 + in 2023 extra inflatie tegemoetkoming van €175,- per maand.3. Medior salarisindicatie: €3500 – €4700 + netto onkostenvergoeding €72,50 per maand & aantrekkelijke bonusregeling (collectieve bonus & individuele bonus).4. Senior salarisindicatie: vanaf €4500 + netto onkostenvergoeding €120 per maand & aantrekkelijke bonusregeling (collectieve bonus & individuele bonus).Telefoonvergoeding;Aantrekkelijke bonusregeling;Mogelijkheid tot leasefiets;Korting op sporten;Mogelijkheid tot het kopen van extra vakantiedagen;Goede pensioenregeling;Actieve evenementencommissie;Fagro Academy met trainingen, workshops & opleidingen.Solliciteren & meer informatieWil jij het beste voor jouw carrière? Solliciteer dan direct om aan de slag te gaan als BI Consultant. Heb je vragen, stel ze gerust. Voor meer informatie neem je contact op met Peter Heesakkers, manager Fagro Data & Digital Solutions, via +31 (0)6 3028 3964.Soort dienstverband: Fulltime, Parttime, Vaste baanParttime uren: 32-40 per weekRooster:DagdienstSecundaire arbeidsvoorwaarden:Auto van de zaakBedrijfsfeestenBudget voor professionele ontwikkelingExtra vakantiedagenFietsplanGezondheidsprogrammaKerstpakketMogelijkheid tot promotiePensioenReiskostenvergoedingTelefoonplanVerhuisvergoedingVrijdagmiddagborrelWerk vanuit huisSoorten aanvullende vergoedingen:13e maandBonusregelingVakantiegeldWerklocatie: Eén locatie",https://media.glassdoor.com/sql/1009486/fagro-squarelogo-1435820530232.png,Rotterdam,nan,Fagro
"Spanish, Portuguese or German speaking Analytics Consultant - HH 23384","Our client active in marketing research and data analysis is on the look-out for multiple talented Analytics Consultants to start up with their new projects in the Netherlands. You will be the storyteller who can dive in to the insights of social behavior and consumer data and translate these into actions to improve businesses to develop.Your responsibilities will include: Utilising sources and tools to discover and analyse consumer data insightsTranslating data into suggestions of development according to the needs of the brand and businessPresenting insights to clients and stakeholdersProject management, coordination and collaboration across teams and clientsAbout you: You are excited to discover insights of behaviour, culture and consumer data and keen to learn the methods and tools to do so. You have worked with digital databases such as social media, Reviews, Google Search, Reddit and other online forums. You will join international award-winning team and work with global consumer brands. In this role you have the opportunity to work remotely and at the office based in Rotterdam.Profile: Required to be fluent in Spanish, Portuguese or German (C1-level or higher) and English (C1-level or higher), both written and spokenYou have experience in research and analytics and solid comprehension of statisticsSkilled in communication and creative story tellingAvailable to start as soon as possible for 40 hours per weekTo apply, please send your CV in English and in Word format to Henna. languagematters is acting as an employment agency in relation to this vacancy.Job Type: PermanentSalary: €39,000.00 - €47,000.00 per yearAbility to commute/relocate:Rotterdam: Reliably commute or planning to relocate before starting work (Required)Work Location: In person",https://media.glassdoor.com/sql/1657299/language-matters-recruitment-consultants-squarelogo-1550674407984.png,Rotterdam,€39K - €47K (Employer est.),language matters Recruitment Consultants B.V.
Planning Analytics Principle,"SystemsAccountants is helping a collaborative company recruit a Planning Analytics Principle Consultant, and the hybrid working role comes with an attractive salary and benefits package.

In your first few weeks in this Planning Analytics Principle Consultant role, you can expect to:

Help clients transform their planning by simplifying complex ideas

Create tangible value by helping clients define and understand their business challenges

Partner with clients to shape a solution and work across the business to ensure consulting excellence is delivered to all clients

To apply for this Planning Analytics Principle Consultant role, you will need to be an experienced Planning Analytics specialist with over eight years of experience, ideally with a strong technical competence in at least one planning and forecasting tool, ideally Anaplan, (but others will be considered). You will also require the following:

Experience working with customers (across a range of industries and business processes) to help them define process improvements, build a business case and plan for change through workshops

Experience building and managing effective client relationships operating at a senior level

Ideally Dutch speaking

As a vital member of our team and in return for your expertise, inclusive approach and commitment, we will provide a favourable salary and the chance to join a passionate and welcoming team.

We’d love you to apply for this full-time remote Planning Analytics Principle Consultant job, and we’re waiting to hear from you. Please contact SystemsAccountants today.

SystemsAccountants is a leading global Finance Systems, Analytics and Transformation recruitment company. We provide permanent & contractor recruitment solutions to enable clients to implement, support, develop & optimise Finance, ERP and Analytics systems. We can source and vet finance systems professionals on a global basis. Unlike typical search & selection firms, our consultants are internationally mobile, which ensures that our clients and candidates receive a tailored ‘in-person’ service with added market insight.",https://media.glassdoor.com/sql/954118/systemsaccountants-squareLogo-1652717090379.png,Utrecht,€70K - €90K (Employer est.),SystemsAccountants
Data Engineer,"Bedrijfsomschrijving
Wanneer je bij Yacht in dienst komt start je allereerst met een onboarding waarin je je collega’s leert kennen. Samen met hen volg je een masterclass netwerken. Regelmatig worden er vanuit onze community webinars en events gehouden, waarin kennis wordt gedeeld over ontwikkelingen in jouw vakgebied. Wil je zelf een webinar of event organiseren, dan kun je rekenen op professionele ondersteuning. De soft skill track wordt aan alle deelnemers aangeboden. Middels workshops verbeter je je professionele vaardigheden en via intervisie leer je van elkaar. Ook leer je collega’s uit andere vakgebieden kennen waarmee je kennis en ervaring kunt uitwisselen.

Onze klanten
Onze klanten hebben vaak opdrachten waarbij zij slimme digitale oplossingen, tools en applicaties ontwikkelen, zodat hun medewerkers data-gedreven beslissingen kunnen nemen. Onze klanten bevinden zich in de non-profit en profit sector en zij vragen ons geregeld om data analisten of BI consultants die een tijdelijke bijdrage kunnen leveren als expert. Yacht is daarom altijd op zoek naar Nederlandstalige data specialisten om aan het werk te gaan als consultant data analytics. Indien jij in staat bent om op innovatieve en creatieve wijze grote hoeveelheden data kan omzetten in zinvolle inzichten dan wil ik graag met je in gesprek.
Functieomschrijving
Heb jij minimaal 1 jaar werkervaring op het gebied van IT en wil jij snel stappen zetten in het vak van Data & Analytics? Wil jij aan de slag als Data Professional bij Yacht en zo een bijdrage kunnen leveren aan de ambitie van onze klanten? Wil jij naast jouw interim opdracht die je vanuit Yacht uitvoert deelnemen aan ons tweejarig Data Programma waarbij wij je opleidingen aanbieden op het gebied van hard en soft skills, en waarin je onderdeel wordt van een leuke community? Reageer dan direct op deze vacature!

Als Data Consultant zorg je voor heldere antwoorden en adviseer je onze klanten bij de eerste stap naar nieuwe inzichten op het gebied van (Big) data. Je creëert, verzamelt, analyseert en interpreteert relevante (informatie)bronnen en vertaalt dit naar (stuur) informatie, klantinzichten en adviezen teneinde het leveren van input voor beleid. Met jouw skills weet je de professionaliseringsslag en kwaliteitsverbetering van de dienstverlening van onze klanten snel en efficiënt te realiseren. Daarbij neem je de organisatie mee in de transitie naar een ‘data driven company’.
Als Interim Professional word je gedetacheerd bij verschillende opdrachtgevers, waardoor je in verschillende keukens kunt kijken. Voorbeelden van opdrachtgevers waarbij je zou kunnen werken zijn DUO, UWV en het Ministerie van Buitenlandse Zaken. En zo zijn er nog veel meer! Hierdoor kunnen we samen bepalen welke branches en type organisaties bij jou passen en wat je nog verder wil ontwikkelen.

Data Professional Development programma
Yacht biedt een interessant en uitdagend data programma om je vakinhoudelijke hard skills te leren en waar je soft skills verder kan ontwikkelen. Je krijgt hierdoor de mogelijkheid om trainingen te volgen waarvan jij denkt dat ze het beste bij jou passen. Hierin heb je zelf de regie! Het zijn trainingen zoals Python Fundamentals, Python & Panda's advanced, advanced Power BI, advanced Tableau, database design, Data architecture & governance, visualisation presenting en nog vele andere modules waar ik je graag meer over vertel.
Het mooie aan het programma is dat je de kennis die je opdoet tijdens de trainingen direct kan toepassen in je werk. Op deze manier bouw je snel aan je ontwikkeling en doe je direct relevante werkervaring op!
Ons Data Programma draait om verbinden met je netwerk. De competenties die aan bod komen, zijn gekozen uit onderzoek naar de meest gevraagde skills die de hedendaagse dataprofessional nodig heeft in het werk.
Functie-eisen

Afgeronde HBO/WO opleiding, bij voorkeur een IT, econometrische, statistische, wiskundige en/of technische achtergrond;
Minimaal 1 jaar relevante werkervaring op het gebied van IT, bijvoorbeeld als Data en/of Informatie analist, Data Engineer, Functioneel Beheerder, Business Analist, Data Scientist, Business Intelligence consultant of soortgelijke functies;
Werkervaring met programmeren, bijvoorbeeld met SQL, SAS, R en/of Python;
Je hebt bij voorkeur al enige ervaring met visualisatie tools zoals Power BI, Tableau, en/of Qlikview.
Arbeidsvoorwaarden

Een contract van 36 uur per week;
Salaris is afhankelijk van opleiding en ervaring en ligt tussen de € 3.000 en € 4.500 bruto per maand o.b.v. 40u;
Leaseauto vanuit Yacht behoort tot de mogelijkheden;
Een ruime keuze aan interim data opdrachten bij mooie organisaties;
Daarnaast deelname aan het Data Professionals Development programma;
Je wordt een member van onze community voor data professionals ""Most Data"" https://www.yacht.nl/community/mostdata ;
25 vakantiedagen obv 40 uur;
Bonusregeling;
Korting op ziektekostenverzekering;
En natuurlijk super leuke collega's en het Yacht netwerk.

Higher education, master degree

< 3 years",https://media.glassdoor.com/sql/674266/yacht-technology-squarelogo-1426663499297.png,,€3K - €5K (Employer est.),Yacht
Business Analyst (tech),"We are looking for a tech business analyst who is ready to take on a new challenge to connect various channels with an application within one of the largest banks in the Netherlands.

Are you ready to use the power of data and analytics to create the best marketing campaign?

What you are going to do

Acting as a liaison between the solution architect and the development team
Working closely with Product Owner
Finding and outlining necessary channels and connections required for the marketing automation tool
Gathering and refining requirements for establishing channels and connections and translating them into technical solutions
Supporting the integration of these new channels and connections

Your ideal profile

Experience in an IT environment (4+ years)
Experience in requirement gathering
Great communication skills
Experience with Agile
Experience with SQL
Knowledge of campaign orchestration
Experience with marketing automation tools

About us

Since 2000 Levy provides professional Solutions to organizations ranging from tech start-ups to global players. From our offices in the UK and Amsterdam, we have built an international local network of skilled employed professionals and contractors fueled by our passion for connecting skills with projects. Over the years we have fulfilled over 1700 requirements and nowadays we consistently have 250+ professionals recruited and relocated from 14 countries allocated to various projects. Our strength is the way that we see and treat people. This will always be a key factor in our strategy for many years to come…multiplying by unity!",https://media.glassdoor.com/sql/922346/levy-associates-squareLogo-1616505062351.png,Amsterdam,nan,Levy Professionals
Traineeship Data & Analytics,"Hier ga je werken
De Experis Academy biedt IT-talent met een hbo- of wo-diploma een kickstart in hun IT-carrière. De traineeships bevatten intensieve opleidingsprogramma’s waarbij naast de vaardigheden ook veel aandacht is voor persoonlijke- en soft skills ontwikkeling. Zo worden de trainees als gewilde specialisten klaargestoomd voor de praktijk. Experis biedt de traineeships, BI-specialist, Full Stack .NET en Full Stack Java Developer aan.
Dit ga je doen
Start jij op 3 juli bij de Experis Academy dan kickstart jij jouw IT-carrière! We leiden je op tot BI-specialist met alle kennis en vaardigheden die nodig zijn om de arbeidsmarkt te betreden. Wat kun je verwachten?

Periode 1
Als Trainee volg je vanuit huis een op maat gemaakte online training die in het Engels wordt gegeven. De tijd die je kwijt bent aan het volgen van de training kun je vergelijken met een fulltime werkweek. In deze eerste 10 weken leer je belangrijke theorie en wordt je kennis bijgebracht over de vaardigheden en competenties die nodig zijn om de arbeidsmarkt te betreden. Je krijgt verschillende praktijkopdrachten die aansluiten op de theorie. Deze opdrachten voer je zowel zelfstandig als in teamverband uit.

Lessen via de Boolean Academy
De (online) lessen worden verzorgd door specialisten van Boolean. In 10 intensieve weken maak je kennis met de meest relevante onderwerpen en BI-tools. De opleiding bestaat uit een blended learning omgeving. Je krijgt lessen aangeboden doormiddel van digitale klassikale lessen, praktijk opdrachten en 1:1 lessen. Naast docenten is er ook een grote groep aan medestudenten die je kunt bereiken voor vragen of om samen oefeningen te maken. Voorbeelden van digitale lessen zijn Analytics 101, Scripting via GIT en Data in Python.

De laatste twee weken van het traineeship staan in het teken van alle kennis in de praktijk brengen. Samen met een projectteam ga jij een casus simuleren. Je sluit het traineeship af met een eindpresentatie van jouw werk.

Periode 2
De volgende 12-18 maanden is het zover, je gaat aan de slag bij een van onze klanten als BI Specialist! Samen met jou kiezen we een bedrijf en werkomgeving die bij jou past. Spannend, maar met de kennis die je hebt opgedaan tijdens de bootcamp komt dit helemaal goed! In deze periode kun je niet alleen je kennis in praktijk brengen maar ontwikkel je ook nieuwe vaardigheden. Tijdens deze periode blijven we je volgen en begeleiden. We koppelen je aan een talent coach die contact met je blijft houden. Je ziet jouw traineegroep regelmatig terug want we hebben een programma met 14 trainingsdagen gepland staan. De trainingen helpen je bij het ontwikkelen van soft skills (4 dagen) en gaan over advanced technology (10 dagen). Ook heb je nog regelmatig contact met ze om casussen te bespreken. Zo leer je ook van de uitdagingen en ervaringen van anderen.

Hoe ziet het sollicitatieproces eruit?
Meld jij je aan voor het BI Specialist traineeship, dan verloopt je inschrijving als volgt:
Past jouw profiel bij het opleidingsprogramma dan nodigen we je uit voor een kennismakingsgesprek.
Is er van beide kanten een klik? Dan vragen we je om twee assessments te maken: IQ-test en competentietest.
Heb je deze behaald dan volgt er een tweede gesprek.
Zijn we beide nog enthousiast? Gefeliciteerd, jij hebt jouw plek te pakken op de Experis Academy als BI Specialist trainee!

Dit neem je mee
Wil jij graag starten aan de Experis Academy? Je kunt je aanmelden wanneer je:
Basiskennis hebt over het opgedaan over data uit je studie en/of een vorige baan;
Onlangs een hbo- of wo-diploma hebt behaald;
Naast tech-savy ook energie krijgt van het werken met en voor mensen;
De Nederlandse en Engelse taal in woord en geschrift goed beheerst.
Zowel zelfstandig als in teamverband kunt werken.


Omdat het een intensief leertraject is, beschik je ook over doorzettingsvermogen, leergierigheid, een hoog verantwoordelijkheidsgevoel en de motivatie om complexe problemen op te lossen.
Dit krijg je
Start jij als Trainee aan de Experis Academy? Dan bieden wij jou het volgende:
Salaris van € 1.934,45 voor 7 maanden gedurende de bootcamp en het zoeken naar een baan.
Salaris tussen de € 2.500, - en € 2.800, - voor 12-18 maanden bij een toonaangevend bedrijf.
Vervolgens een contract van 12-18 maanden tijdens jouw opdrachtperiode.
Gevolgd door een vast dienstverband bij een van onze opdrachtgevers.
25 vakantiedagen o.b.v. 40 uur en 8,33 % vakantiegeld.
Specialisatie certificeringen op het gebied van Business intelligence.
Loopbaan coaching met persoonlijk ontwikkelingsplan (POP) en workshops.
IT-ervaringsdeskundigen die jouw intensief begeleiden.

Sollicitatieprocedure
Wil je meer informatie of heb je vragen over deze vacature neem dan contact op met Kimberly Glasbergen - Honders via kimberly.glasbergen@experis.nl of bel 0182-692020.Contactgegevens
Kimberly Glasbergen - Honders
Zuidelijk Halfrond 11
2801 DD Gouda

Telefoon: 0182-692020
Email: kimberly.glasbergen@experis.nl",https://media.glassdoor.com/sql/608019/experis-squarelogo.png,Rotterdam,€3K - €4K (Employer est.),Experis
Global Analytics Manager,"The purpose of the Global Analytics Manager, is to support existing programs to advance business objectives and to identify opportunities, solve problems, and implement solutions. This role leads cross functional teams to define success indicators and performance drivers for global innovation programs. Also, collect and synthesize global datasets to further reporting, extract patterns to understand what drives outcomes and why, and translates results into a compelling narrative.

These are the main activities:
Leading operational analysis to identify gaps and opportunities across local and global data sets and to answer key business questions using SQL, Excel, and PowerBI.Collaborate with key region/country markets BI teams to develop intuitive reporting and provide visibility into key performance indicators across all Product & Application Security programs.Responsiblilty for developing KPIs to evaluate the success of the business’s initiatives.Identify, analyze, and interpret trends or patterns in complex data sets from a wide variety of data sourcesOversee the data/report requests process: tracking requests submitted, prioritization, approval, etc.Work across multiple markets and functions to understand the business’s functional and data requirements. Communicate and train local business teams to drive adoption, consistency, and best practices

5+ years of related experience as a business intelligence analyst, data analyst, business analyst or similar roleProficiency in SQL and other programming/reporting tools (Python, R)Experience creating visualizations and dashboards using PowerBIBachelor’s degree in Information Systems, Statistics, Computer Science, Economics, or related field, or equivalent professional experienceStrong business acumenStrong communication skills

Interested in this vacancy? Respond via the link below!

A competitive salary and benefits package.",https://media.glassdoor.com/sql/582741/manpowergroup-squarelogo.png,Amsterdam,nan,ManpowerGroup
Marketing data specialist,"Als (marketing) Dataspecialist zoek jij continu naar kansen voor de optimale candidate en customer journey. Je denkt mee met de marketing en recruitmentteams en maakt het verschil met scherpe analyses, gerichte adviezen en gebruiksvriendelijke dashboards. Op basis van die data kunnen zij beslissingen maken en krijgen ze grip op het optimaliseren van hun recruitmentproces.Ondertussen heb jij nog meer kansen ontdekt en duik je steeds verder de recruitmentwereld in. Hoe complexer de datastromen, hoe mooier het wordt en hoe meer waarde jij kan toevoegen.Je werkt veel zelfstandig, maar natuurlijk ben je onderdeel van ons digital marketingteam. Jij inspireert jouw directe collega's, maar ook het management en de directie met je rapportages.Jouw werkzaamhedenJe faciliteert het team met data inzichten d.m.v. structurele rapportages en dashboardsJe vertaalt data inzichten naar bruikbare informatie voor je collega’sJe inspireert en adviseert collega's van verschillende afdelingenje adviseert het team in het nemen van data gedreven beslissingenJe verkent Informatiebehoeften, ontwikkeld dashboards in PowerBI en stelt requirements op voor het team om missende data beschikbaar te krijgenJe bent strategisch sparringspartner voor de marketing team binnen House of CoveboJe helpt bij het meetbaar maken van de nieuwe kanalenOndersteunen bij de uitvoering van innovatieprojecten, met de nadruk op inhoudelijk analyserenFunctie-eisenJe bent nieuwsgierig en zoekt zaken graag tot op de bodem uit. Je analyseert complexe vraagstukken snel en komt zo met nieuwe inzichten en oplossingen. Je adviseert de marketingteams en de business in het nemen van data gedreven beslissingen. Je deinst niet terug om initiatief te nemen en gaat altijd voor het beste resultaat. Verder heb je:HBO werk- denkniveauJe zet uiteenlopende data om in bruikbare inzichtenJe hebt een focus op online, waardoor je ervaring hebt met Google Analytics SQL en/of PythonErvaring met dashboarding in PowerBI en Google Data StudioBij voorkeur ervaring met marketing of recruitment dataJe hebt een gezond opportunismeJe bent ondernemend, niemand hoeft jou te vertellen wat je moet doenJe bent in voor een beetje lol trappen tussendoorArbeidsvoorwaardenEen marktconform salarisBonusregelingEen telefoon en laptop van de zaak26 vakantiedagen (met de mogelijkheid om bij te kopen), als je belooft dat je terugkomt!Mogelijkheden om jezelf en ons bedrijf continu te ontwikkelen omdat je veel vrijheid in je functie krijgtFlexibele werktijden (waarbij ook thuiswerken tot de mogelijkheid hoort)Goede opleidings- en ontwikkelingsmogelijkheden, met een uitgebreid inwerktrajectEen pensioenregeling waarvan 2/3 deel betaald wordt door House of Covebo en je eigen inbreng flexibel isOprechte aandacht voor elkaar, waarbij de menselijke maat voorop staatJouw mentale welzijn vinden wij belangrijk. Wij bieden jou vrijblijvend 24/7 laagdrempelige toegang tot OpenUp. Voor iets kleins of groots, privé of werk gerelateerdLegendarische bedrijfsfeesten, die tot in de puntjes verzorgd zijnEen gevulde koelkast waardoor jij dagelijks kunt genieten van een (gezonde) lunch (en natuurlijk op vrijdag een lekkere hap)Sporten met je collega’sDiverse personeelskortingen, ook bij verzekeringenEn dat alles omdat je als geen ander weet dat vitaliteit en werk- privé balans in evenwicht moet zijn!BedrijfsomschrijvingHouse of Covebo, onderdeel van House of HR is een hard groeiende organisatie. Samen met onze dochters: VNOM, Effect personeelsdiensten, Fygi en Eurojob hebben we dagelijks ruim 9.000 mensen aan het werk. Naast onze sterke Nederlandse recruitmentorganisatie, zijn we gespecialiseerd in internationale arbeidsbemiddeling. We hebben zo’n 40 vestigingen in Nederland en nog 11 vestigingen in Polen, Spanje en Roemenië. In totaal hebben we circa 725 interne collega’s.We bestaan inmiddels 20 jaar en zijn een informeel bedrijf dat veel vrijheid geeft. Maar zoals wij zeggen: Vrijheid is je grootste verantwoordelijkheid. Dat betekent dat we verwachten dat je zelf initiatief neemt, maar ook zorg draagt voor uitvoering en opvolging.House of Covebo is een bedrijf waar je jezelf kan zijn en waar je fouten mag maken. Maar altijd met het doel om er samen beter van te worden en te leren. Wij noemen dat: Je beste zelf zijn, doe je samen. Maar bovenal zien we altijd mogelijkheden en hebben we een gezond opportunisme. Nee is geen antwoord! Positiviteit wint altijd! Op deze manier werken wij aan onze missie: Ieders wereld van werk gewoon goed geregeld.ContactgegevensDaphne de Bakker - Telefoon: 06-43223952Soort dienstverband: FulltimeSalaris: €3.000,00 - €4.000,00 per maandRooster:Flexibele werkurenFlexibel werkroosterSecundaire arbeidsvoorwaarden:Flexibele werkurenMogelijkheid tot promotiePensioenReiskostenvergoedingWerklocatie: Eén locatie",https://media.glassdoor.com/sql/987051/covebo-squarelogo-1430832694647.png,Nijkerk,€3K - €4K (Employer est.),House of Covebo
Global Bid Coordinator,"About Majorel

At Majorel we design, deliver and differentiate customer experience on behalf of some of the world’s most respected brands. We create amazing customer experiences that people value and we are proud of. By combining talent, data and technology we deliver real impact for our partners.

We serve customers across the world through our 82,000+ employees based in 45 countries in Europe, the Middle East, Africa, Americas and Asia in 60 languages. We support customers at any time, through every device and in the manner, they expect of their brands. We speak their language wherever they are and whatever their culture.

Majorel employees are differentiated by a particular kind of drive – we are always driven to go further to do the best we can every single day. We are relentless, resourceful, resilient, agile, energetic and focused and if you are too, we’ll provide you with an environment that will let you thrive.

Job summary

The Global Bid Coordinator is a key supporter in the bid/proposal process, supporting business growth with new and existing clients. The Global Bid Coordinator is involved in nearly all stages of the proposal process and works seamlessly together with the Global Bid Manager and other SMEs and stakeholders within the global organization including, but not limited to, managers, directors, and executives across Sales, Operations, WFM, Human Resources, IT, Implementation. Key success in this role is the ability to coordinate stakeholders to deliver a competitive, tailored commercial offer for our clients and prospects.

Main responsibilities

Elaborate and/or Coordinate, Supervise and align on the assumptions considered for sizing calculations, IT Costs and commercial proposal.
Review and complete responses from regional bid teams into a competitive, tailored commercial proposal.
Ensure pricing processes are understood and guiding stakeholders to follow to achieve timely, high-quality delivery.
Maintain, make available and backup master document sets.
Deliver completed proposal responses against agreed RFP deadlines, escalating issues as required.
Proactively develop and manage a network of stakeholders in WFM, HR, IT, Implementation, Sales, Account Management and subject matter experts.
Identify and work on process optimizations together with the Bid Manager.

Additional task can be assigned at any time, based on the growing business requirements.

Competencies & professional background

Educational Background:

Bachelor's degree in business or related field
Certification in project management or bid management is a plus
Previous experience working in bid/project/ops management for a BPO CCO
Strong understanding of cost drivers in BPO CCO Operations

Technical Skills: (knowledge, experiences, IT tools/software, languages)

Project Management skills
Demonstrated ability to work as part of high demand, high expectation, dynamic team
Creative problem-solving, analytic and decision-making skills with minimal supervision
Demonstrate ability to work effectively through change
Excellent communication and presentation skills (verbal and written)
Experience working directly with clients is a benefit, but not a requirement
Advanced technical/computer skills with the ability to use several programs simultaneously
Advanced level MS Office skills (particularly MS Word, Excel, PowerPoint).
Strong work ethic with a professional, positive attitude
Ability to prioritize workload and thrive in a fast paced environment
An innovative, goal-oriented and results-driven approach. We embrace agile working.
High degree of intercultural affinity because we are a global company

Soft Skills:

Strong written English language skills
Communicate and influence at a senior level.
Excellent time management / prioritization skills.
Keen attention to detail and meticulous proof-reading skills.
Ensure on-time submission of compliant and commercially sound bids.
Co-ordinate and plan all client presentations required as part of the bid submission.
Does the profile match your CV and are you interested? Please press the apply button below!

At Majorel, diversity is a part of our DNA. We are committed to providing equal employment opportunities and creating an inclusive environment for all candidates and employees. All qualified applicants will receive consideration for employment without regard to sex, race, color, creed, religion, national origin, age, disability status, marital status, pregnancy, sexual orientation, gender identity or expression.",https://media.glassdoor.com/sql/2539446/majorel-squarelogo-1572953552006.png,Netherlands,nan,Majorel Corporate
