job_titles,job_description,images,locations,salaries,companies
Logistiek medewerker - Tandheelkunde,"Ben jij graag actief aan het werk? Dan is deze vacature wellicht iets voor jou! Hier ga je als logistiek medewerker aan de slag in een gave organisatie.
Wat ga je doen?
Jij komt te werken voor een organisatie die gespecialiseerd is in tandheelkundige materialen en apparatuur. Deze producten komen binnen om opgeslagen te worden zodat de tandartsen ieder moment bevoorraad kunnen worden. Jij zorgt ervoor dat je de binnenkomende goederen verwerkt zodat je ze vervolgens uit kan gaan zoeken. Op het moment dat er een bestelling is geplaatst ga jij de orders inpakken en verzendklaar maken. Ook ben jij verantwoordelijk voor het afhandelen van retourzendingen en deze aanmelden bij pakketpunten. Je bent fysiek bezig met het orderpicken waar je zware orders zodat zakken gips tegen kan komen. Hiervoor is een paar spierballen wel handig :)

We zijn op zoek naar een logistiek medewerker die op maandag en vrijdag van 08.00-17.30u beschikbaar is. Wil je meer dagen werken? Dan mag dat uiteraard ook!
Wat verwachten we van je?
Je bent minimaal één jaar beschikbaar;
Je bent op maandag en vrijdag beschikbaar, maar mag ook meer werken;
Je bent leergierig en hebt een proactieve werkhouding;
Je bent graag bezig met fysiek werk.
Waar ga je werken?
Jij komt te werken in een warme organisatie van ongeveer 100 man. Deze organisatie is dus gespecialiseerd in tandbenodigdheden. Hier hangt een goede informele sfeer waar ruimte is voor verbeteringen en nieuwe ideeën. Je komt terecht in een team van vijf man die staan te popelen om je te helpen. Het is een branche waar veel mensen elkaar kennen door de kleinere praktijken die veel contact hebben. Deze organisatie heeft een personeelsvereniging, leuke georganiseerde BBQ's en personeelsuitjes. Je krijgt hier de vrijheid en ruimte om in de toekomst door te groeien.
Wat krijg je ervoor terug?
Mocht jij als logistiek medewerker aan de slag gaan, dan krijg je er natuurlijk iets voor terug:
Een salaris tussen de €12 en €14 bruto per uur;
Werken in een dynamische branche;
Deel uitmaken van bedrijfsetentjes en vrijmibo's;
Je komt terecht in een super gezellig team!
Heb je interesse in deze vacature als logistiek medewerker? Solliciteer dan direct of neem contact met ons op wanneer je nog specifieke vragen hebt!",https://media.glassdoor.com/sql/2220903/jam-netherlands-squarelogo-1534229248697.png,Nieuwegein,€12.00 - €14.00 Per Hour(Employer est.),JAM Werkt BV
Office Manager,"WAT GA JE DOEN?Als office manager zorg je er voor dat elke patiënt professioneel en persoonlijk behandeld wordt en met een lach de orthodontie praktijk verlaat.HOE ZIET JOUW WERKDAG ERUIT?In de functie van office manager ben je het eerste aanspreekpunt van het bedrijf. Je houdt de telefoon in de gaten en maak de mailbox in orde. Plannen, organiseren en voorbereiden is waar jij goed in bent en de hele dag door doet. Daarnaast ben je verantwoordelijk voor het operationeel aansturen van 2 collega's van de receptie. Je optimaliseert en coördineert de interne praktijkvoering en werkt volgens de protocollen binnen de praktijk. Het is een afwisselende functie waar geen dag hetzelfde is!HERKEN JIJ JEZELF IN DIT PROFIEL?Je beschikt over mbo werk- en denk niveau.Uitstekende beheersing van de Nederlandse en Engelse taal in woord en geschrift.Je hebt affiniteit met tandheelkunde.Je beschikt over minimaal een aantal jaar relevante werkervaring.Je bent stressbestendig en past je makkelijk aan indien ad hoc situaties zich voordoen.Je denkt in oplossingen en kan operationeel aansturen.Je bent integer en gaat op zorgvuldige wijze met vertrouwelijke informatie om.DE FEITEN OP EEN RIJEen uitdagende en zelfstandige functie voor 24 uur.Flexibele werkdagen.Direct een contract bij de opdrachtgever.Ontwikkelingsmogelijkheden binnen een groeiend bedrijf.Salarisbandbreedte: €3100,- tot €3400,- bruto op basis van 40 uur.Fijne werksfeer met ambitieuze collega's.Een uitdagende en dynamische baan waar elke dag weer anders is.WAAR KOM JE TE WERKEN?Onze opdrachtgever is een groeiende orthodontie praktijk in Noord-Holland met meerdere praktijken gevestigd door heel Nederland.Ze behandelen zowel kinderen als volwassen aan een mooie glimlach door middel van de nieuwste behandelmethodes.Soort dienstverband: Parttime",https://media.glassdoor.com/sql/1893999/arto-recruitment-squarelogo-1512567023464.png,Amsterdam,nan,Arto Recruitment
Medewerker magazijn en expeditie,"In het kort
Logistieke topper die graag in dagdienst werkt in Haarlem, unieke kans!
Over de functie
De functie:
Laden en lossen van vrachtwagens
Controleren en bemonsteren van inkomende goederen
Opslaan van goederen op locatie in het magazijn
Bevoorraden van de verschillende productieafdelingen
Afvoer gereed product vanuit productie naar magazijn
Orders picken/verzamelen
Verzendgereed maken van bestellingen
Controleren van orders die gereed zijn voor verzending
Periodiek uitvoeren van voorraadtelling
Zorgdragen voor orde en netheid in het magazijn
Over het bedrijf
Onze relatie is een productie- en handelsonderneming, gespecialiseerd in verbruiksmateriaal voor de tandheelkunde welke in de Benelux en Europa verkocht worden maar ook in vele landen daarbuiten!
We kunnen met een gerust hart zeggen dat deze organisatie een gezonde onderneming is die op dit moment een flinke groei doormaakt. Het is gevestigd in de Waarderpolder in Haarlem en heeft dit moment zo'n 80 medewerkers in dienst.
Wat wij vragen
MBO Logistiek Niveau 3
Minimaal 2 jaar ervaring als magazijnmedewerker en een stabiel arbeidsverleden
Geldig Reachtruck/Vorkheftruck certificaat
Beheersing van de Nederlandse taal (lezen, schrijven en spreken) is een vereiste!
Kennis/opleidingen op gebied met werken met gevaarlijke stoffen is een pre
Belangrijk is dat je:
Goed in teamverband kan werken
Nauwkeurig / secuur werkt
Kwaliteitsbewust bent
Bereid bent je handen uit de mouwen te steken
Communicatief vaardig bent
Wat wij bieden
Een afwisselende, zelfstandige functie
Een functie in dagdienst
Salaris in overeenstemming met opleiding en ervaring, de indicatie is rond de € 2250,- bruto per maand op basis van 38,75 uur per week.
Meer informatie",https://media.glassdoor.com/sql/2443738/pdz-uitzendbureau-squarelogo-1607935529763.png,Haarlem,€2K (Employer est.),PDZ Uitzendbureau
Orderpicker verschoven dagdienst,"Functieomschrijving
Voor €11,70 aan de slag als orderpicker van maandag tot vrijdag tussen 10.00-19.00? Wat een topbaan is dit zeg!
Wat bieden wij jou

€ 11,70 per uur!
Een baan van 10.00-19.00.
Een superleuke sfeer!
8,33% vakantietoeslag en reiskostenvergoeding
Kans op een contract.
Doorgroeimogelijkheden met loonsverhoging!
Wie ben jij
Wat heb je nodig om in aanmerking te komen voor deze baan als orderpicker?
Je bent fulltime beschikbaar van maandag tot vrijdag tussen 10.00-19.00.
Je beheerst de Nederlandsen en/of Engelse taal.
Wat ga je doen
Bij Dentsply zijn de werkzaamheden als orderpicker erg uitgebreid. Orderpicken, inpakken behoren tot jouw taken. Wil je meer? Bij Dentsply is alles mogelijk. Troubleshooting, werken op inbound / outbound, keuze genoeg! Samen met je allerleukste collega’s zorg jij ervoor dat gevraagde orders worden gepickt en dat deze op de juiste manier worden ingepakt. Met een EPT zet jij de pakketjes op de juiste locatie. Hierbij wordt er gewerkt met een scanner. Het product waar je mee aan het werk gaat zijn alle instrumenten voor de tandheelkunde! Wil jij zien wat er gebruikt wordt tijdens jouw tandartsbezoek? Dit is je kans!
Waar ga je werken
Dentsply is een bedrijf waar een fijne sfeer heerst en waar veel kansen zijn om door te groeien. Als orderpicker maak je binnen een half jaar kans op een contract van Dentsply. Dentsply staat klaar voor hun medewerkers. Er worden regelmatig leuke bedrijfsuitjes georganiseerd.
Sollicitatie
Dit is toch de baan die je zoekt als orderpicker?! Solliciteer nu! Of plan een telefonische afspraak in via deze link: https://recruitmentzuidoost.youcanbook.me/ we bellen je dan op een tijdstip dat jou het beste uit komt:)
Uiteraard staat deze vacature open voor iedereen die zich hierin herkent.
Sollicitatieprocedure
Je solliciteert via Tempo-Team, leuk! Om je sollicitatie af te ronden, maak je de eerste keer eenvoudig een account aan. Via je 'mijn Tempo-Team' account log je gemakkelijk in en solliciteer je de volgende keer nog eenvoudiger. Daarnaast vind je in je account de voortgang van je sollicitatie(s) en je persoonlijke gegevens. Dé manier dus om de best passende baan te vinden!",https://media.glassdoor.com/sql/39414/tempo-team-squarelogo-1436795608965.png,Sevenum,€11.70 Per Hour(Employer est.),Tempo-Team
Preventie Assistent,"Over de functie
Als preventie assistent ben jij onmisbaar in elke goedlopende tandartspraktijk. Jouw passie ligt bij de tandheelkunde en jij wordt er blij van om jouw cliënten weer met een stralende lach naar buiten te laten lopen.
Als preventie assistent kun jij tandsteen verwijderen, polijsten en röntgen foto’s maken. Maar ook administratieve werkzaamheden behoren tot jouw taak. Afhankelijk van je bevoegdheden verricht je ook behandelingen na opdracht van de behandelaar.
Bij Maandag bieden wij jou de unieke kans om jouw uitgebreide talent afwisselend bij meerdere praktijken in te zetten en jou praktijkervaring te verbreden.
Functie eisen
Afgeronde MBO diploma tandartsassistent aangevuld met een cursus Preventie-assistent
Je beheerst de Nederlandse taal
Je bent enthousiast en hebt een positieve instelling.
Wat bieden wij?
Vanuit een dienstverband bij Maandag® kun je diverse opdrachten vervullen. Een opdracht voor de lange termijn behoort ook tot de mogelijkheden. Zo kun jij de arbeidsmarkt verkennen en in korte tijd meer ervaringen opdoen
Wij bieden een marktconform salaris
Wij vergoeden alle reiskosten op basis van € 0,19 per kilometer
Wil jij jezelf blijven ontwikkelingen? Bij ons kun je gratis trainingen en cursussen volgen via de Maandag® Academy
Persoonlijke begeleiding door je Recruiter en Accountmanager
Opbouw van vakantiegeld en vakantie dagen.
Over het bedrijf
Maandag detacheert professionals binnen Zorg Welzijn. Wij zorgen voor jou, jij zorgt voor de mensen. Bij Maandag® heb je de zekerheid van een baan, met de afwisseling van verschillende projecten bij verschillende opdrachtgevers.’
Bij Maandag® hechten wij veel waarde aan onze zorgprofessionals. Mijn uitdaging als recruiter is om de perfecte match te vinden tussen jou als professional en de opdrachtgever.
Solliciteer
Herken jij jezelf in dit profiel? En lijkt werken bij Maandag® je een mooie stap? Solliciteer dan meteen. Wie weet ziet jouw maandag er binnenkort dan net zo tof uit als die van ons.

MBO

3-6 jaar,1-3 jaar,6-10 jaar,0-1 jaar",https://media.glassdoor.com/sql/987395/maandag-squareLogo-1667825379000.png,Leeuwarden,nan,Maandag
Tandarts,"Over de functie
Ben jij tot op je tanden bewapend met een goede dosis tandheelkunde kennis? Weet jij hoe je in zelfs de meest lastige bewerkbare gebitten jouw tanden kan zetten? Dan ben ik op zoek naar jou! Want vanuit Maandag® zijn wij opzoek naar tandartsen voor verschillende opdrachtgevers.
Wie ben jij? Jij bent een enthousiaste tandarts die opzoek is naar nieuwe ontwikkelmogelijkheden en graag binnen wil kijken bij verschillende praktijken om hier jouw stempel te drukken en ervaring opdoen. Jij weet als geen ander hoe je elk probleem in de mond van jou patiënten kan aanpakken en weet dit te doen met een kundige en geruststellende inslag.
Wij bij Maandag® zoeken tandartsen welke doortastend in hun werk zijn en goed samen weten te werken met gelijkgestemde enthousiaste teamgenoten. Een tandarts die weet hoe hij/zij op zijn teamgenoten kan vertrouwen en ook hun kwaliteiten goed kan inzetten om samen het beste voor jullie patiënten te bereiken.
Herken jij jezelf hier in? Ben jij die gedreven tandarts die ik zoek en die open staat voor nieuwe avonturen? Neem dan gerust contact op en wie weet ben jij ons nieuwe Maandag® talent in de tandheelkunde.
Functie eisen
Afgeronde Tandheelkunde Master (specialisatie geniet voorkeur maar geen vereiste)
Geldige BIG registratie
Enthousiaste instelling, zowel in teamverband als richting patiënten
Je beheerst de Nederlandse taal.
Wat biedt Maandag?
Vanuit een dienstverband bij Maandag® kun je diverse opdrachten vervullen. Een opdracht voor de lange termijn behoort ook tot de mogelijkheden. Zo kun jij de arbeidsmarkt verkennen en in korte tijd meer ervaringen opdoen
Wij bieden een marktconform salaris
Wij vergoeden alle reiskosten op basis van € 0,19 per kilometer
Wil jij jezelf blijven ontwikkelingen? Bij ons kun je gratis trainingen en cursussen volgen via de Maandag® Academy
Persoonlijke begeleiding door je Recruiter en Accountmanager
Opbouw van vakantiegeld en vakantie dagen.
Over het bedrijf
Maandag detacheert professionals binnen Zorg Welzijn. Wij zorgen voor jou, jij zorgt voor de mensen. Bij Maandag® heb je de zekerheid van een baan, met de afwisseling van verschillende projecten bij verschillende opdrachtgevers.’
Bij Maandag® hechten wij veel waarde aan onze professionals. Mijn uitdaging als recruiter is om de perfecte match te vinden tussen jou als professional en de opdrachtgever.
Solliciteer
Herken jij jezelf in dit profiel? En lijkt werken bij Maandag® je een mooie stap? Solliciteer dan meteen. Wie weet ziet jouw maandag er binnenkort dan net zo tof uit als die van ons.

WO

0-1 jaar",https://media.glassdoor.com/sql/987395/maandag-squareLogo-1667825379000.png,Leeuwarden,nan,Maandag
Commercieel medewerker,"Functieomschrijving
Weet jij als geen ander hoe je de zaken goed op orde houdt? Heb je een commerciële mindset, maar ben je ook zeker klantgericht? En ben jij part- of fulltime beschikbaar? Dan ben jij de tijdelijke Commercieel Medewerker die wij zoeken!
Wat bieden wij jou

Den Bosch
Zowel parttime als fulltime functies
Verschillende opdrachtgevers in de regio Den Bosch
Wie ben jij
In de tijdelijke rol van Commercieel Medewerker, ben jij iemand die orde op zaken stelt. Jij organiseert het werk en behoudt het overzicht. Je bent het aanspreekpunt voor klanten en grijpt daarbij de commerciële kansen met beide handen aan. Belangrijk is dat je in de maanden juni, juli en augustus beschikbaar bent.
Je werkt snel en secuur
Minimaal mbo 4 niveau
Goede computervaardigheden en beheersing van de Nederlandse taal
Wat ga je doen
Als Commercieel Medewerker ben je de spin in het web. Je zorgt voor een snelle afhandeling van administratieve zaken en houdt je onder andere bezig met de dagelijkse gang van zaken:
plannen van werkzaamheden;
telefonisch contact met klanten en collega’s;
facturen nakijken en uitdraaien.
Waar ga je werken
In de regio Den Bosch hebben we verschillende opdrachtgevers die op zoek zijn naar gemotiveerde krachten. Onze opdrachtgevers zijn onder andere actief in de tandheelkunde, consumentenelektronica, montage systemen etc.
Sollicitatie
Ben je enthousiast geworden? Ben je in de zomermaanden beschikbaar en heb je interesse om aan de slag te gaan in een Commerciële functie in Den Bosch? Solliciteer dan snel!
Uiteraard staat deze vacature open voor iedereen die zich hierin herkent.
Sollicitatieprocedure
Je solliciteert via Tempo-Team, leuk! Om je sollicitatie af te ronden, maak je de eerste keer eenvoudig een account aan. Via je 'mijn Tempo-Team' account log je gemakkelijk in en solliciteer je de volgende keer nog eenvoudiger. Daarnaast vind je in je account de voortgang van je sollicitatie(s) en je persoonlijke gegevens. Dé manier dus om de best passende baan te vinden!",https://media.glassdoor.com/sql/39414/tempo-team-squarelogo-1436795608965.png,Den Bosch,nan,Tempo-Team
Logistiek medewerker ploegen,"Functieomschrijving
Tot wel €13,56 verdienen én kans op loonsverhoging binnen drie maanden tot wel €14,26? Kom werken als logistiek medewerker ploegen bij Dentsply Sirona in Venlo. Hét bedrijf waar je binnen een half jaar kans maakt op een contract!
Wat bieden wij jou

€11,70 per uur. Na 21.00 €13,56.
Binnen een half jaar kans op een contract!
Kans op loonsverhoging na drie maanden.
Een functie met veel variatie in je werk.
Vakantiegeld en reiskostenvergoeding.
Een topsfeer in een gezellig team!
Wie ben jij
Om bij Dentsply Sirona te kunnen werken als logistiek medewerker vragen wij om het volgende:
Je beschikt over eigen vervoer.
Je spreekt Nederlands of Engels.
Je kan werken in twee ploegen. 6.00-15.00/15.00-0.00.
Wat ga je doen
Als logistiek medewerker in ploegen bij Dentsply Sirona ga je samen met je allerleukste collega’s ervoor zorgen dat gevraagde orders worden gepickt en dat deze op de juiste manier worden ingepakt. Met handscanner en EPT zet jij de pakketjes op de juiste locatie. Het product waar je mee aan het werk gaat zijn alle instrumenten voor de tandheelkunde! Wil jij zien wat er gebruikt wordt tijdens jouw tandartsbezoek? Dit is je kans!
Waar ga je werken
Dentsply Sirona is een bedrijf waar een fijne sfeer heerst en waar veel kansen zijn om door te groeien. Als logistiek medewerker maak je binnen een half jaar al kans op een contract van Dentsply Sirona. Dentsply Sirona staat klaar voor hun medewerkers. Er worden regelmatig leuke bedrijfsuitjes georganiseerd. Ook zijn er doorgroeimogelijkheden naar functies waarbij je tot wel €12 kunt verdienen per uur! Als dat nog niet alles is? Iedere dag voorziet Dentsply Sirona jou van gratis vers fruit!
Sollicitatie
Dit is toch de baan die je zoekt?! Solliciteer nu op jouw droombaan! Druk op de sollicitatie knop of plan een telefonische afspraak in via deze link: https://recruitmentzuidoost.youcanbook.me/ wij bellen je dan op een tijdstap dat jou het beste uitkomt!
Uiteraard staat deze vacature open voor iedereen die zich hierin herkent.
Sollicitatieprocedure
Je solliciteert via Tempo-Team, leuk! Om je sollicitatie af te ronden, maak je de eerste keer eenvoudig een account aan. Via je 'mijn Tempo-Team' account log je gemakkelijk in en solliciteer je de volgende keer nog eenvoudiger. Daarnaast vind je in je account de voortgang van je sollicitatie(s) en je persoonlijke gegevens. Dé manier dus om de best passende baan te vinden!",https://media.glassdoor.com/sql/39414/tempo-team-squarelogo-1436795608965.png,Sevenum,€13.56 Per Hour(Employer est.),Tempo-Team
Tandartsassistente,"Over de functie
We zijn op zoek naar een enthousiaste tandartsassistent(e) die ons team komt versterken! Maar in plaats van de standaard vacaturetekst te gebruiken, willen we het op een creatieve manier aanpakken. Dus, hier is onze poging:
Wij zijn op zoek naar een tandartsassistente die:
Net zo geobsedeerd is met tanden als wij zijn (en misschien zelfs nog wel meer).
Niet bang is voor een beetje speeksel, want laten we eerlijk zijn, er gaat nogal wat kwijlen gepaard met tandheelkunde.
Glimlacht, zelfs als er patiënten binnenkomen die niet zo dol zijn op tandartsbezoeken.
Zich op haar gemak voelt in een omgeving waar het woord boor regelmatig wordt gebruikt.
Een teamspeler is die bereid is om te helpen waar nodig, of dat nu gaat om het steriliseren van instrumenten of het troosten van een angstige patiënt.
Bereid is om zichzelf continu te blijven ontwikkelen en bijscholen, want tandheelkunde staat nooit stil.
Ook als je nog weinig ervaring hebt in de praktijk ben je van harte welkom om te solliciteren. Er zijn diverse mogelijkheden die Maandag® jouw kan bieden omdat jij van onmisbare waarde bent voor de maatschappij. Benieuwd naar de mogelijkheden die wij hebben voor jou? Wacht dan niet langer en stuur vandaag nog je cv en motivatiebrief naar ons op, dan spreken we elkaar snel!
Functie eisen
Jij hebt een mbo-diploma tandartsassistent(e)
Je hebt een enthousiaste houding en staat open voor de brede arbeidsmarkt
Je kunt goed samenwerken, maar weet ook zelfstandig van aanpakken.
Wat bieden wij jou?
Een goed salaris gebaseerd op kennis en ervaring
Opbouw van vakantiegeld 8,33% en vakantiedagen, een eindejaarsuitkering en een goede pensioensopbouw
(Vast) dienstverband bij Maandag®
€0,21 km reiskostenvergoeding of mogelijkheid tot verkrijgen van een leaseauto
Mogelijkheid tot het gebruik van onze cursussen en vervolgopleidingen vanuit onze Maandag® Academy
Een persoonlijke sparringpartner die met jou meedenkt en ondersteuning biedt waar nodig.
Over het bedrijf
Maandag® detacheert in heel Nederland professionals in de publieke sector. Wij zijn trots op al onze zorg professionals. Het is mijn uitdaging als Recruiter bij Maandag® om deze professionals te vinden, daarom sta ik altijd open om een gesprek met jou aan te gaan en te luisteren naar jouw ambities, passie en wensen. Samen kunnen wij een match vinden.
Ben jij enthousiast geworden naar aanleiding van deze vacature? Twijfel dan niet langer en neem direct contact met mij op via +31 (0)6 1631 7874 of mail mij op iwan.hibma@maandag.nl.
Solliciteer
Herken jij jezelf in dit profiel? En lijkt werken bij Maandag® je een mooie stap? Solliciteer dan meteen. Wie weet ziet jouw maandag er binnenkort dan net zo tof uit als die van ons.

MBO

0-1 jaar",https://media.glassdoor.com/sql/987395/maandag-squareLogo-1667825379000.png,Leeuwarden,nan,Maandag
Werkvoorbereider/Tekenaar Interieurbouw,"Het bedrijf
Onze opdrachtgever is specialist in het inrichten van praktijken, denk bijvoorbeeld aan praktijken voor tandheelkunde, fysiotherapie en verloskundigen. De projecten worden vaak casco opgeleverd waarna ze van A-Z aangekleed worden. Het bedrijf is top inrichter waardoor de kwaliteitsstandaard hoog ligt. Ze halen het beste in henzelf naar boven, zodat een optimaal eindresultaat voor de klant kan worden gerealiseerd.

De baan
Als Werkvoorbereider/Tekenaar (50-50%) zorg je voor een optimale technische en organisatorische voorbereiding van de projecten. Je doet opnames ten behoeve van de bouwprojecten, je verzorgt het technisch tekenwerk en je verzorgt de aanvraag, beoordeling en selectie van offerten van materiaal en onderaannemers. Daarnaast doe je ook bestellingen en maak je werkbonnen voor het montage team.

Functie eisen

HBO werk- en denkniveau;
Je hebt een opleiding gevolgd in de richting van Bouwkunde;
Je hebt minimaal drie jaar werkervaring in een soortgelijke functie, bij voorkeur heb je ervaring met zowel bouwprojecten als interieurbouw projecten;
Als persoon ben je analytisch, scherp en werk je nauwkeurig;
Je kan goed planmatig werken en organiseren;
Je bent pro-actief, gedreven en flexibel.

Wij bieden

Een uitdagende en afwisselende baan;
Ruimte voor persoonlijke ontwikkeling;
Marktconform salaris en secundaire arbeidsvoorwaarden;
Direct contract (geen uitzendcontract).

Reageren
Meer informatie over deze vacature is te verkrijgen bij Henk-Jan de Kok op telefoonnummer 0341-437031. Indien u geïnteresseerd bent in deze functie ontvangen wij graag uw persoonlijke gegevens, bij voorkeur per e-mail: info@interieurbouwvacature.nl",https://media.glassdoor.com/sql/3071436/interieurbouwvacature-squarelogo-1580216141763.png,Hoevelaken,€3K - €4K (Employer est.),InterieurbouwVacature
