job_titles,job_description,images,locations,salaries,companies
Productiemedewerker Hout,"Wil jij aan de hand van 3D modellen hoog kwalitatieve machines in teamverband bouwen? Lees dan snel verder!
Terug naar overzicht
Voor onze relatie in Zwolle zijn wij op zoek naar:
ASSEMBLAGE MEDEWERKER
DE FUNCTIE
In deze functie als assemblage medewerker help je mee aan de bouw van diverse klant specifieke machines. Geen lijn is hetzelfde waardoor er veel diversiteit in je werkzaamheden zit. In een team van 7 collega’s zorgen jullie ervoor dat op het gebied van elektrisch én mechanisch alles haarfijn gemonteerd wordt. Gemiddeld werk je 5 tot 7 weken aan een opdracht, dit wordt gedaan van 07:30 uur tot 16:00 uur.
Functie eisen:
Jij hebt relevante werkervaring als assemblage medewerker of bent vaardig met sleutelen;
Jij haalt energie uit het werken in een klein team en aan grote machines;
Jij beheerst de Nederlandse taal en bent representatief;
Jij bent bereid om opleidingen/cursussen te volgen;
Jij hebt ervaring met elektra (pré).
HET AANBOD
Als assemblage medewerker word je ingeschaald volgens de CAO M&T. Je start met een salaris tussen de €12,53 en €15,15 bruto per uur, er wordt gekeken naar je leeftijd en ervaring. Onze opdrachtgever wil graag investeren in de kennis en kunde van medewerkers om zo een lange termijnrelatie aan te gaan. Na de uitzendperiode zien je graag op contract! Ben jij enthousiast na het lezen van de vacature en herken jij jezelf in het bovenstaande profiel? Reageer dan zo snel mogelijk!
Volg ons op Facebook & LinkedIn!",https://media.glassdoor.com/sql/1481023/intro-personeel-squarelogo-1507899390639.png,Bunnik,€2K (Employer est.),Intro Personeel4.1 ★
Medewerker productie afmontage,"Over de job
Heerlijk, het ruikt naar hout! Je werkt in de machinale houtbewerking als Productiemedewerker Hout. Je zorgt in de productie dat het goede hout in de machine komt. Op naar de volgende order. Ben jij uit het juiste hout gesneden voor dit werk? Wat doe je als Productiemedewerker:
Je ondersteunt de machinaal houtbewerker;
Je zorgt dat het hout in de machine komt;
Je haalt het bewerkte hout uit de machine;
Het bedrijf wil zich graag voor de lange termijn aan je verbinden.

Waar én met wie je dit doet?
Je komt als Productiemedewerker Hout te werken bij de productie in een houthandel. Het houtbedrijf is uitgegroeid tot een gerenommeerde importeur van tropisch hardhout. Deze houthandel staat bekend als een betrouwbare leverancier die gaat voor een optimale samenwerking, en is altijd op zoek naar de beste kwaliteit. Met het brede hout assortiment, de diversiteit aan bewerkingsmogelijkheden, en de kennis over houtsoorten en de toepassing van het hout, is deze onderneming een goede partner in het hout.

Dit heb je nodig:
Interesse in de productie;
Je werkt graag met hout;
Flexibel om bijvoorbeeld bij te springen op andere plekken in het bedrijf.

Het aanbod:
Hard werken in de productie moet beloont worden! Daarom mag je als Productiemedewerker Hout rekenen op:
Een bruto startsalaris tussen de € 2-100- en € 2.400,- per maand;
Doe je goed je best, dan werk je toe naar een vast dienstverband;
Vakantietoeslag van 8,33% van je bruto salaris;
25 vakantiedagen per jaar;
Secundaire arbeidsvoorwaarden uit de cao Houthandel waaronder 6 ATV-dagen per jaar;
Exclusieve toegang tot het online leerplatform Intro Academy;
Je werkt naar een vast dienstverband.",nan,Breukelen,€2K - €3K (Employer est.),LincSafe
Productiemedewerker(s),"Over Merlin / LincsafeMerlin houdt zich bezig met het ontwikkelen, bouwen, distribueren en onderhouden van een breed scala aan geldverwerkende apparatuur & dienstverlening zoals geldautomaten, wisselautomaten, bankbiljetten en munten tellers, vals geld detectoren en nog veel meer. Met ons internationale label Lincsafe leveren wij wereldwijd intelligente kluizen & andere betaalapparatuur in diverse branches. Tezamen hebben we grote partnerships opgebouwd met o.a. banken, waarde transporteurs, winkelketens, casino’s en anderen.Voor de uitbreiding van onze productieafdeling Assemblage zoeken wij een:Medewerker Productie Afmontage (32-40u/wk)(Standplaats Breukelen)FunctieIn deze functie ben je samen met een team verantwoordelijk voor het bouwen van betaalsystemen waarin zowel electronica als mechanische componenten zijn verwerkt. Zo bouw je onder andere smartsafes, recycleautomaten, muntstort- en muntrol opname automaten en nog vele andere geldverwerkende automaten.Wat ga je doenAan de hand van een pick lijst zorgen we ervoor dat we bij iedere automaat precies weten wat we nodig hebben. Je leert om zelfstandig biljet- en muntmodules in te bouwen, pinapparatuur aan te sluiten, elektronica in te bouwen & zelf sloten programmeren. Het werk is leuk en afwisselend; zo werk je bijvoorbeeld de ene dag aan kleine kluizen, terwijl je de volgende dag manshoge geldautomaten in elkaar zet.Jij bent/hebtZelfstandig, maar gewend om samen te werkenAanleg/interesse voor techniekErvaring met het assembleren van automaten een grote préSecuur in je werkGoede beheersing van de Nederlandse taalWij biedenEen gezellige werksfeer waarbij je te maken krijgt met allerlei geld verwerkende producten en een afwisselende werkomgeving. Jij weet straks alles over het opbouwen van innovatieve betaalautomaten en krijgt volop ruimte om je persoonlijke te ontwikkelen. Opleidingen binnen de functie zijn mogelijk (intern / extern).Soort dienstverband: Vast, Voltijd (80% is bespreekbaar)Salaris: Goed en in overeenstemming met kennis en ervaring. Daarnaast krijg je van ons een pensioenbijdrage waarbij je zelf de vrije keuze hebt waar je deze wilt opsparen.Werktijden: 08:30 - 17:00Sportruimte & iedere dag vers fruit: In ons nieuwe pand hebben wij een eigen sportruimte met douches zodat je gezond en met plezier aan het werk kunt.Vrijdagmiddag borrel & feestjes: Het is leuk om naast het werken ook andere dingen samen te doen. Zo sluiten we iedere vrijdag af met een gezellig drankje en organiseren we geregeld een leuk feestje.Ben je enthousiast en wil jij onderdeel uitmaken van ons mooie team? Stuur dan jouw sollicitatie via indeed naar ons toe.Work RemotelyNeeSoort dienstverband: Onbepaalde tijdSalaris: €2.000,00 - €3.000,00 per maandRooster:Dagdienstma-vrSecundaire arbeidsvoorwaarden:BedrijfsfeestenBedrijfsfitnessExtra vakantiedagenKerstpakketPensioenReiskostenvergoedingVrijdagmiddagborrelSoorten aanvullende vergoedingen:VakantiegeldWerklocatie: Fysiek",nan,Utrecht,nan,Chiorino Benelux B.V.
Productiemedewerker,"Wie is Chiorino BeneluxWij zijn een groeiend en actief bedrijf op het gebied van transportbanden, drijfriemen en service voor deze producten. Ons afzetgebied omvat de gehele Benelux. Chiorino Benelux is een dochteronderneming van een wereldwijd opererende producent van transportbanden. Op onze locatie in Utrecht maken wij transportbanden en voorzien deze van allerlei mogelijke accessoires. Chiorino is een solide en financieel gezonde organisatie waarbij er alle mogelijkheden zijn om door te groeien.Waarom zoeken wij ProductiemedewerkersChiorino is actief binnen de Benelux en vanwege onze jaarlijkse, sterke groei, zijn wij op zoek naar enthousiaste en goed gemotiveerde productiemedewerkers.In onze werkplaats te Utrecht worden kunststof transportbanden op klant specifieke eisen gemaakt. Dit wordt deels machinaal deels handmatig uitgevoerd. Onze producten worden in veel verschillende branches ingezet denk hierbij aan logistiek, voeding en postverwerking.Hoe ziet de functie van Productiemedewerker er precies uitNa een gedegen inwerkperiode kun je zelf alle voorkomende werkzaamheden voor het maken van transportbanden uitvoeren. Dit betreft het eindloos maken van banden, banden voorzien van stuursnaren, meenemers plaatsen enzovoorts. Het betreft een zeer afwisselende functie waarbij je samen met je directe collega’s de gestelde doelstellingen weet te behalen.Een technisch opleiding en/of inzicht in techniek is noodzakelijk voor het uitvoeren van de werkzaamheden.Welke werkzaamheden ga je uitvoeren:Na een grondige inwerkperiode op diverse afdelingen ben je in staat zelfstandig alle voorkomende werkzaamheden voor het maken van transportbanden uit te voeren.Na de inwerkperiode ga je met een van onze teams aan de slag.Bij ons ligt de nadruk op het, samen met het team waar je deel van uitmaakt, nauwkeurig en netjes werken.De werkzaamheden worden zowel machinaal- als handmatig uitgevoerd.Wij zoeken Productiemedewerkers die:leergierig zijn en voldoende doorzettingsvermogen hebben.een flexibele instelling hebben.bereid zijn hun collega’s te helpen ook als dat na half vijf is.Bereid zijn hun kennis zowel intern- als extern op een hoger niveau te brengenHet profiel van de Productiemedewerkers:Je hebt minimaal de opleiding LBO techniek afgerond.Je beschikt over een goed mondelinge en schriftelijke uitdrukkingsvaardigheid.Je woont bij voorkeur in Midden Nederland.Wat biedt Chiorino jou?Een zeer afwisselende en baan met goede doorgroeimogelijkheden.Goede opleidingsmogelijkheden zowel intern als extern.Een leuk team aan collega’s die bereid zijn jou alle kennis te leren die je nodig hebt.Een financieel gezonde en solide werkgever die omkijkt naar haar medewerkers.Secundaire arbeidsvoorwaarden:VakantiegeldPensioenSoort dienstverband: Fulltime, Onbepaalde tijdRooster:DagdienstSecundaire arbeidsvoorwaarden:KerstpakketPensioenReiskostenvergoedingWerklocatie: Fysiek",https://media.glassdoor.com/sql/2380826/pro-industry-squarelogo-1573709282787.png,Nijverdal,€2K - €3K (Employer est.),Pro industry4.1 ★
Medewerker productie en QC membranen,"Ben jij op zoek naar een functie als productiemedewerker in de buitendienst? Deze opdrachtgever uit Nijverdal is actief in de interieurbouw en winkelinrichting en is internationaal ook terug te vinden. Jij komt te werken in een modern en innovatief bedrijf dat graag blijft groeien. Naast de vele doorgroei- en ontwikkelingsmogelijkheden, kan jij een startsalaris gaan verdienen wat op kan lopen tot wel € 2.900,- bruto per maand. Klinkt goed toch? Lees dan snel verder!
Functieomschrijving:
Als productiemedewerker ben jij samen met jouw team verantwoordelijk voor de volgende taken en werkzaamheden. Denk hierbij aan?
Diverse onderdelen en halffabricaten monteren op locatie;
Het uitvoeren van kwaliteitscontrole;
Zorg dragen aan een nette werkomgeving;
Sleutelen;
Het lezen en bestuderen van technische tekeningen en instructies.
Functievereisten:
Om in aanmerking te komen voor deze functie, beschik jij naast een gemotiveerde instelling verder over:
Stressbestendigheid;
Flexibiliteit;
Oog voor detail;
Een rijbewijs B;
Nauwkeurigheidsgevoel;
Een pro-actieve houding.
Arbeidsvoorwaarden:
Uiteraard mag jij een aantal gunstige arbeidsvoorwaarden terug verwachten. Denk hierbij aan:
Direct zicht op een vaste aanstelling;
Een startsalaris tussen de € 2.300,- en € 2.900,- bruto per maand;
Reiskostenvergoeding;
Volop doorgroei- en ontwikkelingsmogelijkheden;
Een fijne werksfeer met leuke collega´s.
Ben jij de persoon die wij zoeken? Neem dan direct contact met ons op! deventer@pro-industry.nl of 0570-202000.

Vmbo",nan,Rijssen,nan,Pervatech B.V.
Assemblagemedewerker,"Pervatech produceert membranen voor toepassing in diverse markten. Door middel van onze technologie zijn klanten in staat om energiezuiniger te werken en hergebruik van chemicaliën te realiseren. Dat past helemaal in de duurzaamheidsfilosofie van Pervatech, en in de huidige doelstellingen in de maatschappij met betrekking tot klimaatvriendelijke technologie. Er is daarom grote belangstelling voor onze producten. Om onze groei te bewerkstellingen zoeken wij een medewerker productie membranen.Jouw profiel:- Ervaring als productiemedewerker in een technische omgeving. Cleanroom of high-tech ervaring is een pré.- (V)MBO niveau, technisch inzicht en ervaring is belangrijk- Kan zeer goed nauwkeurig en repeterend werken met aandacht voor detail- Omgang met meetinstrumenten en computers voor registratie van procesdata- In staat om goed alleen en in teamverband te werken- Een positief en gedreven karakter, met een gezonde dosis verantwoordelijkheidsgevoel- Woonachtig in Rijssen of omgevingDe werkzaamheden omvatten:- Productie en testen van membranen in een cleanroom omgeving- Assistentie bij installatie van membranen in modules- Alle voorkomende werkzaamheden in de productieThuiswerkenNeeSoort dienstverband: Fulltime, Onbepaalde tijdRooster:DagdienstSecundaire arbeidsvoorwaarden:PensioenSoorten aanvullende vergoedingen:Overuren uitbetaaldVakantiegeldErvaring:productie: 2 jaar (Gewenst)Taal:Nederlands (Vereist)Werklocatie: Fysiek",nan,Den Dolder,€2K - €3K (Employer est.),Rosenberg Klimaattechniek
Productiemedewerker Metaal (Avond),"VACATURE assemblage medewerker M/VDIRECT SOLLICITERENBESCHIK JIJ OVER...Heb je affiniteit met techniek?Een proactieve werkhouding?Enthousiasme en zelfstandig?Werken in een goed team? Lees snel verder!KENMERKEN VACATURERosenberg | LuchtbehandelingskastenStandplaats | Den DolderMBO werk- en denkniveauWerkweek | 32 - 40 uurKOM JIJ ONS TEAM VERSTERKEN?Heb jij ervaring met assembleren? Dan hebben wij een leuke vacature voor je beschikbaar! Als assemblagemedewerker ben jij samen met andere collega’s verantwoordelijk voor het bouwen van unieke luchtbehandelingskasten. Wil jij werken voor een innovatief bedrijf? Kom dan eens langs bij Rosenberg Klimaattechniek in Den DolderEen dagje uit het leven van een assemblagemedewerker bij Rosenberg!Je start de dag op met een kop koffie samen met jouw collega’s. Vervolgens begint de werkdag met het inlezen van de technische tekening waarna je samen met je collega’s start met de bouw van de luchtbehandelingskast. De komende dagen zullen jullie hiermee aan de slag gaan.Gedurende de werkdag zijn er koffie breaks en uiteraard een goede lunch in de bedrijfskantine. Einde van de dag worden de gereedschappen opgeruimd en ga je met een voldaan gevoel naar huis!WAT NEEM JE HIERVOOR MEE?Je beschikt over een enthousiaste instelling en werkt samen met je collega’s in de productie.WAT STELLEN WE HIER TEGENOVER?Je komt te werken in een betrokken en hecht team, we staan graag voor elkaar klaar! Daarnaast bieden we je:Een afwisselde baan voor 32- 40 uur per week (invulling in overleg).Passende arbeidsvoorwaarden, waaronder een marktconform salaris, ruime verlofregeling én een goede pensioenregeling.Een fijne, informele werksfeer en gezellige collega’s.Tot slot snappen we dat de boog niet altijd gespannen kan zijn. Dus organiseren we regelmatig leuke activiteiten met de afdeling.WAAR KOM JE TE WERKEN?Een gezond, veilig en comfortabel binnenklimaat heeft een positieve invloed op mensen. Rosenberg verzorgt dit voor onze klanten in Nederland. We zijn uniek in de markt en leveren de hoogste kwaliteit. Op het gebied van binnenklimaattechniek speelt Rosenberg een belangrijke rol. We beschikken over meer dan 40 jaar ervaring op het gebied van binnenklimaattechniek.GA JIJ GRAAG BIJ Rosenberg AAN DE SLAG?Ben jij bij Rosenberg op jouw plaats en ga je graag deze uitdaging aan? Stuur dan jouw motivatie met CV naar onze HR afdeling.Soort dienstverband: Fulltime, Vaste baan, Betaalde opleiding / bblSalaris: €2.200,00 - €2.800,00 per maandRooster:Dagdienstma-vrSecundaire arbeidsvoorwaarden:BedrijfsopleidingBudget voor professionele ontwikkelingCollectieve zorgverzekeringPensioenWerk vanuit huisWinstdelingSoorten aanvullende vergoedingen:VakantiegeldWerklocatie: Fysiek",https://media.glassdoor.com/sql/7687199/retourmatras-squarelogo-1663312408816.png,Etten-Leur,€3K (Employer est.),RetourMatras
Assemblage medewerker,"Productiemedewerker Metaal (avond) Etten-LeurMetaalverwerking is een belangrijk onderdeel op de recyclinglocatie van RetourMatras in Etten-Leur. Voor onze avondploeg zoeken we een Productiemedewerker Metaal. Dit is een fulltime baan in de avond van 15:00 tot 00:00 uur.Als Productiemedewerker Metaal werk je in de fabriek met machines en handmatig. RetourMatras recyclet oude matrassen tot nieuwe grondstoffen. Het metaal uit pocketveringmatrassen wordt in onze fabriek gerecycled. Jij zorgt ervoor dat de weg van het metaal van recyclinglijn tot shredder goed en veilig verloopt. Onder jouw werkzaamheden vallen ook het controleren, sorteren en opruimen van materialen rondom de machines en het schoonhouden van de werkruimte.Wil jij fulltime werken in de avond en woon je in de omgeving Etten-Leur? Solliciteer nu en kom werken bij RetourMatras, in de fabriek afdeling metaalverwerking.Jouw werkzaamheden als Productiemedewerker Metaal· IJzerbalen openknippen (deze staan onder druk)· Aanvoeren van de pocketvering op de band· Stofzakken verwisselen· Metaal verdelen in ijzerbakken· Afkoppelen van de perscontainer· Bewaken van het proces· Zorgen voor een opgeruimde werkplek· Schoonmaakwerkzaamheden in de fabriek· Werkzaamheden uitvoeren conform het veiligheidsbeleid.Overige verantwoordelijkheden· Uitvoeren dagelijkse werkzaamheden in overleg met Voorman.· De productiemedewerker metaalverwerking rapporteert aan en valt onder de verantwoordelijkheid van de Voorman.Wat vragen we?· Je hebt geen opleiding nodig voor deze baan· Je hoeft geen relevante werkervaring of kennis te hebben· Gewenste inzet:o In de gaten houden van het werkproceso Je bent flexibel en betrouwbaaro Je let goed op tijdens het werk en neemt je verantwoordelijkheido Samenwerken met collega’so Je bent lichamelijk in goede gezondheid· Heftruck certificaat heb je of je wilt een cursus volgen· BHV cursus volgen is mogelijkWat bieden we? Een fulltime baan met vaste werktijden (avonddienst)- Werken in de avond van 15:00 tot 00:00 uur- Een contract voor bepaalde tijd met uitzicht op een vast dienstverband- Een goed georganiseerde werkplek in een jong en groeiend bedrijf- Salaris wordt ingeschaald op basis van leeftijd/werkervaring tijdens het sollicitatiegesprek- 25 vakantiedagen- Op vrijdagen wordt avondeten verzorgd- Bedrijfsfeesten- Pensioen (onder voorbehoud van aanvaarding door het pensioenfonds)Wij zijn niet geïnteresseerd in diensten van werving- en selectiebureaus, uitzendorganisaties of soortgelijke bedrijven.Soort dienstverband: FulltimeSalaris: Tot €2.500,00 per maandRooster:AvondwerkDagdienstPloegendienst",https://media.glassdoor.com/sql/1481023/intro-personeel-squarelogo-1507899390639.png,Montfoort,€2K - €3K (Employer est.),Intro Personeel4.1 ★
Allround productiemedewerker,"Over de job
Als Assemblage medewerker ga je in een team van assemblage medewerkers aan de slag. Samen maken jullie bouwsystemen van begin tot eind. Denk dan aan werkzaamheden als:

Je zorgt dat de bouwsystemen goed in elkaar worden gezet
Samen met je collega's rond je de verschillende bouwsystemen goed af

Waar én met wie je dit doet?
Je komt te werken bij de koploper op het gebied van bouwsystemen in Montfoort. Dit bedrijf is gespecialiseerd in het modulair bouwen. Je komt terecht binnen een team met 9 collega's. Binnen dit team hangt een informele sfeer en wordt een grap op zijn tijd zeker gewaardeerd.
Dit heb je nodig:
Als Productiemedewerker is het handig om dit te hebben:

Je hebt 2 rechterhanden
Je bent gemotiveerd
Eigen vervoer om in Montfoort te komen

Het aanbod:
Als Productiemedewerker wordt je ook beloond voor je harde werken. Je krijgt namelijk:
Een salaris tussen de €2200,- en €2.800,- per maand op basis van 40 uur per week.
Vakantietoeslag van 8,33% van je bruto salaris.
25 vakantiedagen
6 extra ATV dagen.
Een pensioenregeling op basis van STIPP.
Exclusieve toegang tot het online leerplatform Intro Academy.
Uitzicht op een vast dienstverband.",https://media.glassdoor.com/sql/931897/döhler-squarelogo-1422306588313.png,Oosterhout,nan,Döhler Holland BV3.4 ★
Allround Productiemedewerker,"De Döhler Groep is een internationale groep van bedrijven met meer dan 7.000 medewerkers in ruim 30 landen waar Döhler Holland B.V. in Oosterhout met 360 medewerkers onderdeel van uit maakt. Als toonaangevende producent van natuurlijke ingrediënten voor de voedingsmiddelenindustrie, en in het bijzonder de fris- en vruchtendrankindustrie, zijn innovatie en ambitie van grote waarde bij Döhler.Voor onze afdeling Verpakking (Bag-In-Box) zijn we op zoek naar een nieuwe collega.Allround Worker Production | Verpakking3-ploegendienst | FulltimeIn deze functie ben je bezig met het opstarten, afstoppen en het uitvoeren van batchwissels op de klein verpakking lijn. Je bouwt de inpaklijn om, stelt de machines van de Bag-In-Box af, en zorgt ervoor dat de machines zijn bijgevuld. Ook zorg je ervoor dat de kwaliteitscontroles worden uitgevoerd en hou je de productieplanning in de gaten. Je verhelpt kleine storingen en geeft ondersteuning aan onze Technische Dienst. We werken volgens werkinstructie procedures (WI&EPL), en kunnen we op deze manier een kwalitatief hoogstaand eindproduct garanderen.Je profiel· Je beschikt over een LBO/MBO werk-denkniveau· Je kunt goed zelfstandig en in teamverband werken, stelt prioriteiten en lost problemen op· Je hebt een technisch inzicht en affiniteit met het bedienen van apparatuur, en kunt storingen goed verwoorden· Je hebt een groot verantwoordelijkheidsgevoel· Je bent communicatief goed vaardig, en beheerst bij voorkeur de Nederlandse taal in woord en geschrift· Je bent een echte aanpakker!Wij bieden· Een motiverende werkomgeving van een internationaal en innovatief bedrijf· Een collegiale en gezellige werksfeer, waarin je ruimte krijgt om jezelf te zijn en jezelf te ontwikkelen· Vaste baan met een goed arbeidsvoorwaardenpakket· Werk in een gemotiveerd team met leuke en professionele collega’sHeb jij interesse in deze uitdagende functie? Stuur ons dan jouw motivatie en cv toe.Kijk ook op www.werkenbijdoehler.comSoort dienstverband: Fulltime, Vaste baanRooster:PloegendienstSecundaire arbeidsvoorwaarden:BedrijfsfitnessPensioenReiskostenvergoedingSoorten aanvullende vergoedingen:Overuren uitbetaaldVakantiegeldWerklocatie: Fysiek",nan,Zwolle,nan,Jansen en de Wit
